Uid,Sentiment,clean_text,proba,preds,actual
13365,positive, Wahaa bhi Achha acting tha . Check out his movie Good Time  ,[-2.199597   1.2651075  1.4683096],2,positive
18449,neutral, Sach to ye hai ki Hindu hi shikar hote aaye Hain ab tk ... Per ab nhi hone denge jitni awaaz buland Kar …  // t . co / 1MDGa5ElOx  ,[-0.87311095  1.384343   -0.4484695 ],1,negative
35228,neutral,  _ sharma  # govt to 5sal to sirf # jumla diya hum e ... Ye # bjp # sarkar # jumle K siwa aur k …  // t . co / 1gLTD5bl6a  ,[-0.6090415  1.2996101 -0.9124917],1,neutral
11270,neutral, _ don Ye meme rohit nahi dekh payega kyunki bo abhi soo raha hai . ipl jeetne ke bad . Wc ke practice game me jab …  // t . co / DO0JQxA9QP  ,[-0.34720078  1.1652368  -1.1516252 ],1,neutral
7801,neutral, SuNi SuNai Py AMaL Kr LiJiya MaLooM ho Jy Ga G Chitta Jora paya Aray kahi Aap Wo WaLa SuFaid to Nahi …  // t . co / CDNi0BrXXd  ,[-0.63967186  0.57116413  0.19765624],1,neutral
11567,neutral, _ INC  _  _ 28     …  // t co / 8pmVM8yIwD  ,[-1.4302875  2.5272956 -1.017991 ],1,neutral
38683,negative, _ Zunaid1  Ye suvr k beej h mulle modi se hi fat ti h inki to abki bar Pakistan bhej dega mullo ko  ,[ 2.2209277 -1.3232113 -1.5403001],0,negative
7765,neutral,This # Cosmetology job might be a great fit for you . Click the link in our bio to see it and more . Prestige Beauty A …  // t . co / QwgdRooHNi  ,[-2.182125  2.260984 -0.075179],1,neutral
13951,negative, Ab next election me gandhi ko kosker bjp jeetegi RSS ka agenda hi hy gandhi ko necha dekhane ka  ,[ 0.77450234  0.08145437 -1.1314527 ],0,negative
21638,neutral,  “ Aap feminist ho sakti ho tou ham kya racist nahi ho saktey ” - my genius relatives yesterday when I told them that their j …  ,[-1.0666089  1.8386105 -0.4347769],1,neutral
13853,neutral, jo jo media wale BJP ki bhakti karrahehe un sub tv pe congress ki prabaktaon ko bhejna band kardijiye …  // t . co / KT9aG6jRC5  ,[ 0.1226941  0.6073508 -1.0708265],1,negative
31860,neutral,  I mean like main yeh point out bhi nahi karta bad times almost sabke life main aati hai …  // t . co / xvtrU1UmFa  ,[-0.7100933  1.2272588 -0.7638009],1,neutral
678,positive, Whole lota love led zep . Gets me going every time  ,[-2.3547468   0.48751423  2.1955287 ],2,positive
33346,positive,happy birthday modi sir u made our country our soldiers to smile # surgicalstrikes # ayushman _ bharat _ yojana …  // t . co / 2jlflCliBb  ,[-2.3842065  0.3584862  2.7822475],2,positive
32907,positive,   Well Done Anchor Anjana Om Kashyap .... We all are proud of you . Owasi Ji So …  // t . co / mFzzh6htpK  ,[-2.373515    0.24890272  2.8107553 ],2,positive
15134,neutral,Naa idhar di gal ... na udhar di gal !  karange seedhe # DilDiGal ! Ithe link vich video dekho …  // t . co / 5MCtNnAUZM  ,[-1.8311521   1.8293682   0.16002679],1,neutral
6241,neutral,   Inse koi bhi ummid nhi ki ja sakti ye sarkar rozgaar dene ke mood me …  // t . co / RdvRkP2zr4  ,[-0.09994087  0.81038237 -1.1279274 ],1,negative
44167,negative, Chutiye tu to cute boliyo Hi mt Beizzati mt kr word ki :face_with_rolling_eyes:  ,[ 1.6939294 -0.8601406 -1.1894541],0,negative
42549,neutral,   Sidhu ji Suna tha sardar baat k pakke hote hai kya hua AAP saradar nahi ya baat ke pakke nahi  // t . co …  ,[-0.2319305   0.62810993 -0.6276277 ],1,negative
37562,neutral, Khaled Mahmud ki bowling nai humein ek match harwa diya tha if you remember :rolling_on_the_floor_laughing:  ,[-0.49536544  1.1958448  -0.6540633 ],1,negative
25475,neutral,     _ sharma  _ sharma Ji mai aap ko ek im …  // t . co / xaDltdg48w  ,[-2.4577572  1.7217573  1.199811 ],1,neutral
41201,neutral,Dear  Apne Hamare A / c Bal Me Se 0 008 paise Kam kiya plz Wo Daldo Or Call Bhi Nahi Lagti Hai …  // t co / rvXBKzSmPh  ,[-1.8756487   2.2555656  -0.16887413],1,neutral
22522,neutral,Sala ye log ke paas ek kohinoor kam tha jo 7 aur le gaye :loudly_crying_face:  // t . co / 9Xl4VR0QiV  ,[-1.1497175   1.6480161  -0.52679175],1,negative
24507,neutral, Yeah it looks like they work in a kitchen at a diner hotel or something too . But all of you are so cute …  // t . co / UxPibhQoSQ  ,[-1.8779306  1.2136352  0.8830979],1,positive
15983,neutral, Modiji apko Sadar parnam . Hamara loksabha Chetar Rajsamand . Raj me atta . vill Jakhera . Tal Degana . Dist …  // t . co / Q1Iajr0ZTp  ,[-1.9624563  1.0163578  0.8948464],1,neutral
12218,neutral,  Kamine bohot maar khayega tu . Khana nahi khatam hua tha it's just jab Tak hum free hote …  // t . co / VbHw9Z0YLr  ,[ 0.1020285  0.7806349 -0.9154884],1,neutral
662,neutral, _ pathan _ 14  Ikk toh sarkar job ni de rhi or upper se apne india ke log kaam karna nahi chahat …  // t . co / zfkm4obLd6  ,[ 0.3716904  0.6473031 -1.2712829],1,neutral
39617,neutral,Gangapuram Kishan Reddi ji You have shown Your metal with Modiji Yogiji bound to harvest support from All Sanatan B …  // t co / zVpKf5IMeM  ,[-2.2598524  1.4890743  1.1888826],1,neutral
14503,neutral,Mamta ... Sun ... Jai Shree Ram .... Bola aur tuje tweet bhi kiya ... Meri chamdi ukhad lo ... Okay .. Jai Shree Ram .... a …  // t . co / FEAq3M7Lu0  ,[-0.8217056   1.1167692   0.01144124],1,negative
39529,positive,  Sach to yh hai ki Desh drohita hamare mul mai nahi ! Hamare khoon mai nahi ! Kuch b …  // t . co / ifNcTRcW5B  ,[-1.070858    0.6265093   0.66585994],2,negative
44895,neutral,MP or RJ mein aapki sarkar hai ... Aap kitna de rahe hai . Government madat kar sakti hai pal nahi sakti ... Kisan bhi …  // t . co / yCS57oW9IQ  ,[ 0.2767431   0.51418096 -1.2029127 ],1,positive
16231,neutral,         …  // t . co / 65bX7JOzsY  ,[-1.5246774  2.4648368 -0.7755056],1,neutral
36815,negative,      _ 58  tu bhadwa muslim nahi hai . and yes modi is a murderer .  ,[ 2.303592  -1.0839065 -1.6254082],0,negative
27432,negative,Ye saale chutiye fir se ran  khol liye idhr kal itna chutiyapa hne ke bad bhi akal nhi ayi Quote krke rep …  // t co / 0UQUrgQbJi  ,[ 2.3901005 -1.5413705 -1.4493823],0,negative
252,positive,Oh haha the soldier is reading American Gods hardy har har thanks for reminding everyone of your OTHER clusterfuck  ,[-2.342178    0.13478744  2.8740842 ],2,negative
8799,positive, Budday ! So good to see you my dude ! # ComboBreaker2019 # MK11  // t co / TV9q6E1Dbz  ,[-2.5749972  0.6895245  2.651203 ],2,positive
8448,positive,Miss . Anjali Shah ko Dher Sari Subhkamnaye Uttrakhand ki Pehli Mahila Shayak Train Lokopilot Chunn ke Liye . Ap Bhed …  // t . co / wtpNWW6kay  ,[-2.0897272  0.9599284  1.6279225],2,positive
27325,positive,  My respect for you increased with this tweet Anand ! Shat shat Naman aapko !  ,[-2.2822363   0.28214982  2.3958883 ],2,positive
13612,neutral, Dola banerjee happy birthday Mamada banerjee jay shree ram ) Khali Gujarat nahi balki pure desh se !  ,[-1.2046169  1.0056354  0.6437237],1,positive
4384,positive,  _ la _ la  My heartfelt condolences :folded_hands_medium-light_skin_tone:  ,[-2.468505   1.3943337  1.750067 ],2,negative
43512,negative,Gujarat ke bhajpa vidhayak ne Pani nahi Milne ki shikayat karne par vidhayak ne mahila ko saryam lat juta se mara m …  // t . co / 3eaj7mvXKv  ,[ 0.5083298   0.29877374 -1.219068  ],0,negative
14023,negative, Aap log bs yahi karo ..... are aaplog jaise neta ne bjp ko vote uske jholi me daala hai ...... qki Congress …  // t . co / Dqz3sPsvGk  ,[ 1.1193917  -0.19842306 -1.30319   ],0,negative
26674,neutral,     Kyonki aise angle to media bjp me khoj nhi …  // t co / NEOeV91oEp  ,[ 0.2686843  0.9673623 -1.4737452],1,negative
14664,neutral,  Itna social media news media se fake agenda uske khilaaf chalakar uske ki state me haraya bjp se …  // t co / g2nZXCmuJY  ,[ 0.42615736  0.75716674 -1.5132172 ],1,negative
44431,neutral, Notbandi me feku bhakt Media ne sahi reporting nhi kisurgical strike se kya fayda huva ?? kyu ki su …  // t . co / ZOp5Yz4Z6I  ,[ 0.59065855  0.6960272  -1.6246853 ],1,negative
24450,positive,Hamare manniye Pradhan mantri Shree narendra modi ji ko bhavya jeet ki hardik subhkamnaye :folded_hands::folded_hands::folded_hands: jai Shree ram :folded_hands::folded_hands::folded_hands:  // t co / lDwkQD2hV7  ,[-2.361411    0.21376345  2.7852616 ],2,positive
489,neutral, The scene where sahil proposed to vedika ... That Dialogue was magical indeed coz I haven't heard that …  // t . co / 6jP3eglA5d  ,[-2.6674829  1.594596   1.4224895],1,positive
36905,negative, haram khor log ulta chor kotowal ko dantey !! Mulk torney ki bat kerney waley ko or phulon ke har pe …  // t co / QWTzdIUfJs  ,[ 2.1388319 -1.1938452 -1.5186232],0,negative
40342,positive,  _  This is test ! It makes us more stronger to work more gud ! Jaise school ma …  // t co / 56oJraMszg  ,[-2.251822   1.0414594  1.7984303],2,positive
18801,positive, _ h _ e __ Master Done bro aaj he krega :smiling_face_with_heart-eyes: salute to you  ,[-2.5345454  0.8851533  2.3135324],2,positive
35327,negative, Ye jitni bhi baate aapne likhi hain .. Chunav me Ek ka bhi jikr kisi party ne majbooti se nhi kiya .. Ye hama …  // t . co / eL7ji6BK4f  ,[ 0.7345802   0.17825621 -1.2149005 ],0,neutral
28682,negative,   sabanaqvi   Ye Dalal hai Saale . Difference dekho dono ne …  // t . co / 9T5rMSI4mR  ,[ 2.0716834  -0.97493434 -1.5622901 ],0,negative
41474,neutral, Bhai total time kitna LGA because it needs patience  ,[-1.4069252  2.0302513 -0.538644 ],1,positive
18241,negative, Abe teri politices iss nafeat per hi chal rahi hai . Tujhe apne vote bank is chinta hai kanhi modi usme sendh na laga de . :sad_but_relieved_face:  ,[ 2.1922634 -1.140994  -1.6093457],0,negative
21708,positive,Best announcement :flexed_biceps: Ab hoyga NYAY Ab Ayga Shanti :winking_face_with_tongue: # CabinetAnnouncement2019  // t . co / t020yCAZqA  ,[-2.663022   1.1183634  2.3285   ],2,positive
29860,positive,   _ aeries  Aww ! That's really cool ! Thanks buddy !  ,[-2.0994797   0.19483006  2.5303843 ],2,positive
11349,neutral, _ di _ kuri Ye toys apka hn kyn ka ap JuTtT hn XD  ,[-1.4985647  2.183297  -0.2770764],1,neutral
11931,positive, # malvika ji bahut din aap dikhe . very nice shanndar tajgee . good afternoon  // t . co / gicZ8f8s7n  ,[-2.2002952  -0.09422699  2.955616  ],2,positive
20952,positive, Perfect sir Ek sacha insaan hi ese bol sakta hai I am from Odisha Main apka ek bahat bada fan hoon  ,[-2.1798217   0.80177546  1.9731529 ],2,positive
21378,neutral, Ye Public hai Sab jaanti hai . You people worked so hard to frame him ran you agenda for more than 15 y …  // t . co / HbaiZHHk38  ,[ 0.05357865  0.41376874 -0.40634525],1,neutral
26251,positive,  superb acting  your performance 5 / 5 ... Movie Chala bagundhi # huhu .....  ,[-1.9913485  -0.24324605  2.6462023 ],2,positive
43875,neutral,  Eska bada ahsaan hai hum par Ye humse bada Modi bhakt lagta hai 300 paar to esne hi k …  // t . co / XpHtt3qFxG  ,[-1.0863997   1.4245499  -0.07161316],1,negative
14785,neutral, upsssc me exam delay aur cancel ho rahe hai es per debate kyo nahi . Koi hai jabab lena bala . Age …  // t . co / A7sZG5WPbR  ,[-1.1603925  2.1233196 -1.2333624],1,neutral
32853,neutral, Enn ko shoot ker dena chahiye . Ye kabhi humare nahi ho sakte . Army ko chahiye maar de enn ko .  ,[-0.13544485  0.83947885 -0.7241171 ],1,negative
12918,positive,My entire TL blessed with LOVE and HAWAS courtesy  and  . Thank you guys . :grinning_squinting_face::face_with_tears_of_joy::rolling_on_the_floor_laughing: Please keep up the good work .  ,[-2.2923377   0.03165604  2.9523325 ],2,positive
39823,positive, Thanks You are best PM Appko mera pronam  ,[-2.364783    0.13964754  2.7052336 ],2,positive
20051,positive,  Thank you HH Sheikh  for your invaluable friendship and good wishes Looking forward to further enhance w …  ,[-2.3463013   0.07975615  2.8527071 ],2,positive
149,neutral,  _ salsu Not happy with appointments so far all I see is Men getting appointed . What about women ? Women ain ’ t good as SSGs ? I ’ m watch …  ,[ 0.03932649  1.3796812  -1.4862413 ],1,negative
5644,neutral,Stop listening to others and do what makes YOU happy . No one has the right to make your decisions for you but YOU . PERIOD .  ,[-0.8290673   0.9360802  -0.09614534],1,neutral
20763,neutral,    _ SA   _ atm  Good luck my brother on your n …  // t . co / LaIkjPQURg  ,[-2.4578822   2.2792115   0.81488115],1,positive
40139,negative,   ! Na bhai na ! Bilkul nahi Siddhuji congress me hi aacha prachar Kate hai  ,[ 0.539082   0.129278  -0.8356358],0,neutral
28416,negative, _ Magsi Agar teri ammi ke bachha bhi hoga tu uska blame bhi india pe dalega bc har cheez mein india blame k …  // t . co / 9oDlYc6DAV  ,[ 1.917815  -1.11067   -1.4157453],0,negative
797,neutral, sir mere a / c se 22/04/2019 ko Rs1180 /= deduct ho gaya hai kekin branch office kahta ki mai nahi janta ki k …  // t . co / DVr9Ys83Qs  ,[-1.2694368   1.8453075  -0.80269295],1,neutral
37214,neutral, Hindi ka virodh nahi karte ... Hindi imposition ka virodh karte hein ... Waise Karnataka me Hindi schools m …  // t . co / BpBXsuQNwc  ,[-0.05793837  0.9849314  -1.3634088 ],1,neutral
21509,positive, Jiyada gyaan mat bato please AK  is great going  ,[-1.7381772   0.14020571  2.0630133 ],2,positive
40840,neutral,   Dimag ha ha ha ha ha ha ha :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:  ,[-1.1615345  0.726437   0.4809084],1,negative
3292,positive,Happy New Month beloved of Yahweh Mercy is still settling our case ... Thank you Mrs Seun Ogunfile ... all the way fro …  // t . co / VX0qq9gF9M  ,[-2.2680266   0.34061852  2.6701288 ],2,positive
17965,negative,   Ye kale badbudar hindu ne tumhe 1971 me pel pel ke adha kar diya :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Ab t …  // t . co / iZ12qF5DJ5  ,[ 1.970871  -0.6795913 -1.7706693],0,negative
8519,neutral,  _ sibling  _ Khalid _ Ali Me ne a c harkaty kbhi nhi ki :face_with_tears_of_joy:  ,[ 0.0993485  1.2757355 -1.3642111],1,neutral
14776,negative,  Mamata suno Mulayam mat bano verna yeh naam kisi party ya sirf hindu ka nahi yeh us …  // t . co / 6DQimTVkku  ,[ 0.64550596  0.2564384  -1.3200779 ],0,negative
4258,neutral, Chaliye shukr hai Is duniya me koi to aisa shaqs hai jo zer zabar pesh ko use karta hai . Warna sabne urdu …  // t . co / vnNpl6nVs4  ,[-0.36062792  0.9658867  -0.8100403 ],1,positive
10576,negative,  Ab agar Kisi ki cardiac arrest se death bhi ho jaaye toh yehi bolenge yeh chutiye ki welc …  // t . co / iA1ur6OUjS  ,[ 1.954973   -0.92505836 -1.5897954 ],0,negative
39792,negative,Ye mariam ka pithu hai or larkian isey apna crush banai baithi hein idiot harami  // t . co / eTiF4mSV1t  ,[ 2.0001526 -1.0267283 -1.5584334],0,negative
34272,neutral, Yasir shami aik mehnati larka he meri nazar mein  ki best video Indian Fauji wali he .  ,[-1.3098598  1.038548   0.4802633],1,positive
29311,positive,   Bhut aacha song h :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: i loved it  ,[-2.306977   0.2404702  2.7435036],2,neutral
30492,neutral, judges or Media ka ahtesab kab or kon kare ga kia hamesha politicians hi qurbani ka bakra banen gai .  ,[-0.0118141   0.59358424 -1.0034034 ],1,neutral
28370,negative,  22 crore ma se best 15 gye ho tum or 1% bhi confidence nam ki cheez nazar nhe ai amir or fakhar k elawa ksi ma thori si effor …  ,[ 0.27163342  0.10906768 -0.50666827],0,negative
1494,positive,  _ PH Watching # BTSatWembley is making me miss them more . Sighhh I ’ m really hoping for BTS in PH :pleading_face::loudly_crying_face::purple_heart: we miss you everyday guys  …  ,[-2.7575312  0.9357716  2.3272965],2,positive
28035,neutral, sir aap apne wade ko pura nahi kar paye . Subcapital mein light ki aise problem pehle kavi nahi hui th …  // t . co / V8yNkKKTqU  ,[-0.37314603  1.3041106  -1.2851446 ],1,negative
35652,negative, Ha ha ! CA matlab bada wala harami hai tu ek no . Paise ko do no . main badalta jo hoga :face_with_tears_of_joy::folded_hands: Panchur lagan …  // t . co / a7gn75w2rv  ,[ 1.4540467 -0.3790114 -1.4829166],0,negative
2895,neutral,# Askstars Can india replace vijay sankar in place of ajinkya rahane because ajinkya rahane is well known of england pitches  ,[-1.1432551   1.8978529  -0.51285845],1,neutral
39111,positive,   Amma ko bolo World cup ke shat shat huamra hira bhi dede  ,[-1.6617391  0.6903328  1.6561093],2,negative
31613,negative, Abhi to teri ammi aur chudegi ruk ja Khud ke hi pesab se pyaas bujhane ko majboor ho jaoge Aur is k …  // t co / 5zKD0fszfY  ,[ 1.8897244 -0.9117292 -1.3767381],0,negative
17330,negative, _ Kartik  Tere baap ne bola tha ye bsdk B's fake news par hi zinda rehte ho tum log haan mc PC ke karname batau bol  ,[ 2.1505258 -0.8069855 -1.76271  ],0,negative
12416,positive,Dear sir narendara modi ji main Ek Jajav samaj see hu aur appko Samathan karta hu lakin sir appse ek request h vai …  // t co / 9gxGYYb7b5  ,[-2.4411998  1.1965376  1.8236233],2,neutral
10837,neutral,  Aadarniya modi ji aap se Mera nivedan h ki Pakistan m ho rahey hinduo pr julm ko aap veshvik patal pr purjor tarike se …  ,[-1.0293486   0.7763305   0.14669959],1,neutral
33875,negative, Gadhe ka Meat to nahi khate ... Tumhare jaise . Tabhi Gadhe jaise Raink Raha hai .... Jabse modi aaya …  // t . co / OALb1g8WG0  ,[ 0.95795816 -0.3489084  -0.9544409 ],0,negative
16184,negative,  Such a disappointing day for pro-Kannada / Karnataka representation in Loka Sabhe . We have elected puppets of high command a …  ,[ 1.1230133 -0.4509171 -1.0170487],0,negative
24148,negative, Astaghfar karein Madam ZAB was statesman he is not even a politician .  ,[ 1.2002559  -0.33848593 -1.1039088 ],0,neutral
32559,negative,Jab jaago tabhi savera is one hell of a saying  ,[ 0.3474866   0.28585395 -0.8477307 ],0,neutral
43439,positive,  _ Vasanthh # ThalapathyBirthdayMonth :fire::fire::smiling_face_with_sunglasses::smiling_face_with_heart-eyes: # 21DaysToGo4ThalapathyBDay :smiling_face_with_heart-eyes::fire: THALAPATHY BIHDAY MONTH SPECIAL # Sachein Movie photosho …  ,[-2.6887605  1.5272381  1.9258742],2,neutral
13119,negative, Band kr drama dream 11 50% use nhi kr payenge toh khelunga kya bc 25% tax kabhi kate ho :angry_face: 31% tax GSt sgst …  // t co / PchcLECfE4  ,[ 1.8434544 -0.766515  -1.6682591],0,negative
44672,neutral, 130000000 logo ne congress ko vote kiya he 220000000 logo ne BJP ko MATLAB har Parliament me 200000 l …  // t . co / x1OPfd2vlZ  ,[-0.5899109  1.3467509 -1.03995  ],1,neutral
44772,neutral, shukar ha kki dhang ka topic kse ne to rkha nh to yha to siyast ke chablosi se he furst nh kse ko es q …  // t co / e4ltWGqkTw  ,[-0.6437698  1.5918761 -0.9740191],1,neutral
40477,negative, bhik ke visa par reh rahe ho aur dusro ko clothing opinion baatt rahe ho . no wonder you make bhakts orgasmed .  ,[ 1.1837337 -0.3889337 -1.2959156],0,positive
37254,positive,MUKESH ~ Film ~ LEKH ~{ 1949 }~ Lut Gaya Din Raat Ka Araam Kiyun [ Great Gem-My Fav ]#*/  // t . co / N4TIRPA5YP  ,[-2.5893013  1.0580138  2.1388848],2,neutral
27552,positive, SirJahan pe savera wahin pe basera . stay blessed & pray to God to see you  soon .  ,[-2.284983    0.15704633  2.6477199 ],2,positive
18741,neutral, Ab Shri Lanka ki bhi Band bajao Su Su Swamy  ,[-0.52677536  1.3999888  -0.4806891 ],1,negative
15235,positive, _ 54 tum jeeto ya haaro humey tum se piar hai . May we win this world cup . We will work hard to pray for y …  // t . co / TuF1KU04t5  ,[-2.1426494   0.17007363  2.574417  ],2,positive
7589,negative, App to chor tha baqaoul Imran Khan ka or team acha performer kar rahee thiajj imandar log hain or team ki lag gayee hahahahaha  ,[ 0.62447566  0.17444055 -0.73554856],0,negative
1728,negative, Teri maa ki chut behen ke lode Teri gand main jor h to 15 minute ke liye mil le tujhe Teri Randi maa ke …  // t . co / BDrD2zcWea  ,[ 2.1768303 -1.3778003 -1.3010054],0,negative
44068,positive,  Sabka Saath Sabka Vikas Sabka Viswas |   // t . co / Rdkc8RQ58z  ,[-2.4694936  0.5063799  2.4992054],2,neutral
41517,neutral, Penguin ko ab mentions Antarctica nahi jaane denge itne easily :persevering_face:  ,[-0.62630206  1.4834405  -0.78863037],1,neutral
22194,neutral, _ Current captain se better he khelo gi tajarba b hoga dilo se khelti hogi :face_with_tongue:  ,[-1.3029923   1.7661923  -0.34464693],1,negative
27871,negative, Hakikat to Andhra ke natizo ne hi Bata di thi . Vaha BJP nahi thi isliye Jagan ke bhag khul Gaye . N …  // t . co / uEzhbelgTN  ,[ 1.4025939  -0.24591883 -1.6463319 ],0,negative
1410,positive, Doc saab bahut he badhiya video banaya andhere se much better hai  ,[-2.1125777   0.83477354  1.7770627 ],2,neutral
32973,neutral,# TejasswiPrakash hilarious epi :face_with_tears_of_joy: Nikki me teri chikki bana dungi :face_with_tears_of_joy: TJ you r jealousy cute expression I love it :smiling_face_with_heart-eyes: KJ you …  // t co / HdVRJbQsVB  ,[-1.8847387  1.0472234  1.0324166],1,positive
6387,neutral, _ 16  Muslim khud modi virodhi hai Modi ne 5sal mai Muslim virodhi kuch kiya hi nahi ....  ,[-0.06486706  0.83901197 -1.1803333 ],1,positive
23522,negative, ghulam hai tu . Ghulam soch . Ghulam zindagi aur Teri maut bhi gulami wali hi honi . Tu musalman nai ho s …  // t . co / YuBkg6Cedr  ,[ 1.5591553 -0.6112582 -1.4072058],0,negative
15962,negative, Kyun k ye Media waly khud b manhoos kisam k saanp he hn :pouting_face::pouting_face: Jo moka milny pr Pakidtan ko dastay hn :angry_face::angry_face::angry_face::angry_face::angry_face::angry_face:  ,[ 1.8997641 -0.9926663 -1.4646487],0,negative
29826,neutral, _  _ i _ r _ k _ i Pakka Gobhiji ke Emo vale scenes yahi likhta hoga  ,[-0.7604441  1.4829835 -1.0453246],1,neutral
35791,positive, Sir aapke survey ke hisaab se Rahul ji aur Modi ji mein bhi kaante ki takkar thi . Aapke durvery bhi aa …  // t . co / veV3RU5zsm  ,[-2.3566916  1.0418743  1.535873 ],2,neutral
31831,negative, Nhi frk pdta hai modi ji koi 1 sawal uthata hai mein jharkhand ke 1 gaav se belong krta hu maa baap p …  // t . co / Cfbo7twYTG  ,[ 0.88018376  0.17266728 -1.3453338 ],0,neutral
5612,positive,Congratulations to my son Eric and Nova High ’ s graduating c / o 2019! You made it just like I knew you would ! Congrat …  // t . co / GJ0u1eOiRb  ,[-2.6638496  0.7047414  2.5311117],2,positive
4303,positive,  ji jaise minister koee nahi tha koee nahi hai aur ho payega She has endearment &…  // t co / GXcLCVhinu  ,[-2.4518168  0.9605951  2.042326 ],2,positive
15760,negative, 35crore muslamn ko paresan krne k liye 80crore hinduo ne khud paresani mol le li h 5saal tk pahle jhelo jholechhap ko  ,[ 0.60571015  0.17148376 -1.1460371 ],0,negative
6073,neutral,    jai jai jai AKHELISH jai SAMAJWAD PIR 5sal jhelna padega na …  // t . co / avmQMEXZDQ  ,[-0.8196972  1.604988  -0.635511 ],1,negative
1839,neutral, Fir ek tweet Modi bhakti ki bhakti ki v hadd hoti h apko kitna paisa modi govt de rha h wo v bta …  // t co / y7vSeCJp9X  ,[-0.42293546  0.9130676  -0.34847283],1,negative
1920,positive, Dede pyaar de is super hit . Wht ever you want to bark .  12th movie in to 100 cr club !  ,[-2.0499318   0.28165755  2.3184466 ],2,positive
44056,neutral,Please Checkout this news - All in One Super Entertainer Promo | 29th May 2019 | Dhee Jodi JabardasthExtra Jabard …  // t . co / vzZCOEi9jG  ,[-2.2631829  2.3166535  0.206359 ],1,neutral
13787,negative,Ex cricketer sikandar bhakt abhi Teri aukat nahi hai Pakistan team ko judge karne ki Jada apne aapko judge mat mat …  // t . co / lwOe9tRgzp  ,[ 1.2234714  -0.37959394 -1.2556977 ],0,negative
11751,positive, Manniye amit sah ji subhkamna apko ummide hai ki aap apne jimmebari ko desh hit mey aage badhayenge jaisa …  // t . co / Rfkz7oqAy7  ,[-2.2224679e+00  3.8296951e-04  2.7998524e+00],2,positive
3100,positive,# InspirationOfMillions  Good evening guru g Bless us nd give us power 4 Sewa Simran and Parmart …  // t co / CRfyZSjYGB  ,[-2.298405    0.21905397  2.7765937 ],2,neutral
31879,neutral, Pakistan Allah k nam py bna hy iski hifazt b wohi kr raha In jaison k bohkny sy kch NH hoga  ,[ 0.01011126  0.31096816 -0.22338474],1,positive
3138,neutral, Insan ka vyaktiva uski soch ke madhyam se pata chalta hai rest u can understand najar aur najariya  ,[-0.6259801   1.2417077  -0.90055424],1,neutral
12625,positive,# WorldVictoriousSaint Saraswati Marg Darshan karne wala Taran Taran Asia Khand Mein Jis Desh Ke Naam Hindustan Hind …  // t . co / EysxRaaqNJ  ,[-1.9466856   0.48954126  1.9243268 ],2,neutral
26618,positive, bhai aaphiko sirf etne zabardast scripts kaha se milte hai ??? aur aap har movie main apni performances m …  // t co / JJ1pWPaBV2  ,[-2.3690362  1.079231   1.6549244],2,positive
21029,neutral,  Hamare pension Ka Kay Hoga jai kisan to ho Gaya jai Jawan kab Hoga ? jai Jawan tavi Sahi Mai …  // t . co / mnabkc9G0z  ,[-1.54231     1.6287097   0.13711116],1,positive
5971,neutral,Humari team kyu consistently perform nahi kar paati iski bohot badi waja humare fans bhi hai . Itne reactionary or n …  // t . co / qco3tDqHRy  ,[-0.99274415  0.8493487   0.03899247],1,positive
17359,positive,  Narendra modi jee aapne 5sal take bahut ache kam kiye hai aap hi ke dwara bharat ki puri …  // t co / x4uHNG5s8c  ,[-2.3384821   0.46163645  2.3176293 ],2,positive
6641,positive,  # TheGiftOfEducation With pious blessings of Saint Dr  Singh Ji Insan :person_bowing:‍:male_sign::person_bowing:‍:male_sign::person_bowing:‍:male_sign: Dera Sacha Sauda is …  ,[-2.4954298   0.92385876  2.1629333 ],2,negative
43096,neutral,Ab behtar yahi hoga ke Pakistan ko apne match scotland Ireland Zimbabwe kenya aur UAE ke saath khelne chahiye .…  // t . co / UFXGrYvFyy  ,[-0.12195092  0.6605866  -0.42134246],1,neutral
28844,neutral, DNA Desh ka No . 1 News show with  at 9 PM . Sir mein Aapko batana chahta ki mein aur …  // t . co / e7CmryS6Bu  ,[-1.7227471   2.0273488  -0.12050949],1,neutral
28049,neutral,  Aik Baap Ki beBasi our Riyasat our Hukomat ki Behissi :broken_heart::broken_heart: My heart weeps !! We're your culpritour silence is your culprit …  ,[-1.6757033  1.1143416  0.8867479],1,neutral
6680,neutral, _ Bhandari what about Jhootha and Don Modi  ,[ 0.23520987  1.3744553  -1.5418954 ],1,negative
1105,positive,WHATS HAPPENING :loudly_crying_face::loudly_crying_face::loudly_crying_face: I CANT WATCH A LIVE ENJSJS IM SO SAD  ,[-2.1569242   0.68404955  2.2275252 ],2,negative
4417,neutral,  __ sh Pubg nhi khelta * Match nhi dekhta ! Smoke nhi krta Will this society accept me ?  ,[ 0.37300035  0.7016935  -1.151535  ],1,positive
