Uid,Sentiment,clean_text,proba,preds
25528,positive, sir ji apke jaisa Bharat mata ka sapoot aj PM hai ye rashtra ki khush kismati h . Sir apne sahasi nir â€¦  // t . co / 6Bs4l9scO5  ,[-1.8409982   0.14661372  2.158117  ],2
40784,neutral, _ sara  Pakistan May kitny Bajy fasting band hoti hia ðŸ¤”  ,[-1.2373385   1.7601446  -0.13673788],1
23274,neutral, Chalen shukr hai kesi larki ko tau is pe crush nh  ,[-0.9470019   1.0895759   0.12448943],1
3752,neutral,  „ÛŒÙ„Ûƒ_Ø§Ù„Ù‚Ø¯Ø± Tobah sirf burae ko chorne ka nam nahi hy balke burae ko chor kar neke ko apnana hy by tahir ul qadri  â€¦  ,[ 0.42459932  0.56474245 -0.8492103 ],1
41284,negative,Kyun ki isme desh k logo ki galti hai P . m ki nahi kyun ki Jo ye kharab harkat sifre khadhe hokar Mobile m record ka â€¦  // t . co / a4D6PwBSGd  ,[ 1.0996387 -0.4235336 -1.0854735],0
24275,positive,  Thank you Vijayakarnataka for your support Thank you  Vidyadaan by YOU program not only helps study affordabl â€¦  ,[-2.536974   0.8706936  2.08456  ],2
23072,neutral,   _ aap Now she will face legal action Now what ?? ðŸ˜‰  ,[-0.71150905  1.9807644  -1.3357837 ],1
10873,positive,  Is behtareen kitab ko zaroor khariden Hamari tameez aur tahzeeb ka ek hissa  // t . co / z3FxhwgJyh  ,[-1.6563461  0.8313027  1.2569988],2
23089,neutral,  _ dda   Apke sathi manoj tiwari ji kya karne wale hain ye bhi bata dij â€¦  // t co / C6M87g1jKN  ,[-0.04720254  1.0441822  -1.1201396 ],1
32483,positive, to karlo shadi aapko bhi to yahi chahiye thi sidhi sadi simple you and katrina is world best super couple love you salkat  ,[-1.887664   0.1538862  2.1701815],2
4552,negative, _ Khan _ PM Khoti nasl k bache Pakistani awaam ne awaaz buland ki hai jin k tax k paseoon se zartaj ki behan ne haram salary leni thi  ,[ 1.3427722  -0.42794213 -1.4285989 ],0
18770,negative, Pta nhi # BJP wale # AmitShah k samne kha v skte h ??? Bolne ko to muh khulta nhikhane ki himmat ram ji de  ,[ 1.1931442  0.1770977 -1.5872892],0
30736,neutral,    Q modi se hme koi dikkat nhi hme to light gas swach bharat missio â€¦  // t . co / WvFWCEKUPs  ,[-1.2446522  1.5172136 -0.2807663],1
21449,neutral,    Hahahahaha ðŸ˜‚. Ni bhaiii dr k smj me ni aane wala h ye .. ðŸ˜ŠðŸ‘  ,[-1.2271898  2.0255473 -0.4190596],1
9167,positive,  My # SRKDay birthday look ! â:trade_mark:¥ï¸ Jaaneman's birthday deserves # Silk .  â:trade_mark:¥ï¸â:trade_mark:¥ï¸ # HappyBirthdayShahRukhKhan  // t . co / Bq6D5c â€¦  ,[-2.6847973  1.156243   2.2380338],2
25787,positive,Alvida Jumma mubaarak to all last week of the amazing month the best month of the whole year it'll be missed lik â€¦  // t . co / 1avZ0z63D1  ,[-2.5186598   0.31337687  2.7921605 ],2
4230,neutral,I â€:trade_mark: m such an old person now absolutely defeated after a 4 day budapest bender cannot wait to get HOME home to my own bed tomorrow hehehehe  ,[ 0.26119787  0.39240092 -0.82425344],1
7782,negative, Ye party TV DEBATE KARKE BAKWAAS ISSUES LEKAR NAHI BANI THI Gupta Baabu BJP ko aap jaise patarkaro ne â€¦  // t . co / pklCRvytxA  ,[ 1.2327712   0.10203616 -1.7458626 ],0
16481,negative,  apne desh ke kapde pehenna kab se etiquette ke against ho gaya lolz  ,[ 0.11288683 -0.02323052 -0.3068018 ],0
4518,neutral,  _ iron _ man __ Don't worry ab ye Bakra pareshan nahi karega u r in my arms ðŸ˜Š  // t . co / MiimFGpF26  ,[-0.604773    1.5212221  -0.87585926],1
4263,positive, We both share Birthday dates .. its just that yours on 29th May & Mine is on 29th Jan .ðŸ˜ŒðŸ˜Š Wish you a v â€¦  // t . co / QFdewEn7Kw  ,[-2.5895975  0.6727213  2.5644104],2
10381,negative,  _ ratia   Wo Atmraksha ki Baat kr rha he Aur to Lund ka Baal ak47 aur Hin â€¦  // t . co / kBGztNKZYJ  ,[ 1.1703253   0.30061147 -1.3471631 ],0
39926,negative,  Phir aate hain sarcasm vaale fans Mazak smjh me ni ata ? ðŸ˜‚ Loool inki G marlo sarcastic hokr to inhe koi problem nahi Ma â€¦  ,[ 0.7668015   0.04186453 -1.0975393 ],0
21364,neutral, electronic media ka boycott kariye koi bhi opposition parties ka spokeperson tv par nahi jayega jab â€¦  // t co / CoWKZT9RwX  ,[-0.18924056  1.3058195  -1.4300929 ],1
28105,neutral,  Tu bahut naa samajh Hindu sare ek jaise nahi Asa Ram Ram Raheem ke Bahut Hinduon ne sam â€¦  // t . co / cJvp9Saeyp  ,[-1.184182    0.6976048   0.39765012],1
42197,positive,Badhai ho - Congratulations Bharat Mata Ki Jai  // t co / ATDq95lPEK  ,[-2.4861636  0.3628643  2.812642 ],2
16398,neutral,   _ chanda Great you are already a celeb ðŸ˜  ,[-0.59432584  1.0830466  -0.48093325],1
33087,neutral,  GIVEAWAY TIME  and follow for your chance to win a Stream Deck XL ! Winner picked on Friday !  // t . co / PBpHLORCOk  ,[-2.4361904  1.8248416  1.2429514],1
20654,negative,  _ Koi bhi Muslim iska virodh karne nhi aaya . Kyunki sabhi muslimo ke man me hinduon ke prati yahi soch hai .  // t . co /â€¦  ,[ 0.34315887  0.20910297 -0.98311955],0
30838,negative,  Kuchh pakka hal nahi ye or Modi ke brabar ka president doondo Rahul nahi chlega War â€¦  // t co / LqxXqGjY9c  ,[ 0.63374114  0.4061323  -1.3317235 ],0
21696,negative, Is me se b keeray nikal liye ..... Or koi kaam nhi .... Indian Bastards ki tu # IK ko defame krne koshis â€¦  // t . co / 5QLErFJKO1  ,[ 0.8427265   0.23073176 -1.3298881 ],0
10552,negative, Hawa nikal gae .. gandfat gae ... tumko koi maaf nahi karega .. jnu mai bharat k tukde karte ho ... theek w â€¦  // t . co / gdUKVNgEWl  ,[ 1.8397977 -0.9311547 -1.4387555],0
38213,neutral,    _ indrani    Oh no  Will give best advise ain't it  â€¦  ,[-1.8328904   2.2968621   0.01086858],1
10752,neutral,  Nahi but humare desh mein aatankwadi gatividhiya bhi rss aur bjp ki wajah se nahi hai Au â€¦  // t co / 3P1QFhb4iC  ,[-0.07694621  0.61897886 -0.8440657 ],1
23625,positive, Mare aapke dusman ðŸ˜Š hum to aapke dost he ðŸ‘ðŸ˜Š good morning ðŸ:trade_mark:ðŸŒ¹  ,[-2.0126545   0.88089913  1.9242455 ],2
42465,positive,Bahot khub yaro good Gary Kirsten the man Who is behind the success of team india which helps to win world cup â€¦  // t co / qQsH8OxKZg  ,[-1.6803927   0.40202543  2.009879  ],2
21214,positive, Happy birthday bil smoga sentiasa dibawah rahmat Allah  ,[-2.4890964   0.54723185  2.441688  ],2
37869,negative,      _ kerala  Kitna jhoot bologe .  ,[ 1.0073004   0.48474094 -1.3710011 ],0
9439,negative,  Es se sampradayek sohard kharab nahi acha hoga . Hindutwa gundo ke dil me musalmano ke liy â€¦  // t . co / cQVEdZNA2r  ,[ 0.93107456 -0.19703025 -1.0980191 ],0
2434,negative,Bc tumhare time me black me 1500 dene padte the .. tab bhi gas nahi milti thi .. Cylinder he nahi milta tha tumhare t â€¦  // t . co / Ek7aBuEvMB  ,[ 1.1563922  -0.04135146 -1.6360099 ],0
39158,positive,The Country and BJP will miss the valuable services of a great leader Hon â€:trade_mark: ble Shri  Ji But we know af â€¦  // t co / 07jbgANykF  ,[-2.2603137   0.49700296  2.4382193 ],2
42171,negative,  Isme ABP news ki kya galti he . haa usme kaam kr rahe kuch ptrkaar agr apne ko chaploos si â€¦  // t . co / aYTFhoBKUD  ,[ 1.2719128 -0.1382011 -1.5384535],0
5036,negative, lazme tu nhe jaisa bap hoo wesa he beta hoo ... ab khud dekh loo Nawaz zalil ho rha hai jail me aur be â€¦  // t . co / MVqd1AnHVf  ,[ 0.7968425   0.01591154 -0.8377119 ],0
41498,positive,  Kurdish pride Makwan Amirkhani we are proud of you inshallah future champ â¤ï¸â˜€ï¸ðŸ’š  // t . co / ZULMUMf2LG  ,[-2.6084836   0.40274373  2.7157712 ],2
20734,positive,Jumma Mubark to All  // t co / ycEQj6DYF5 for free to celebrate Jumma and ivite your friend for prayer on Smartph â€¦  // t co / dAIADFHuZR  ,[-2.4650362  0.5021586  2.544517 ],2
24153,positive,   Ek hi dil sahab kitni bar jitoge ... Bhai the first BJP CANDIDATE TO â€¦  // t . co / 6KnP8CKktQ  ,[-2.2363257  1.2457887  1.5871314],2
21109,neutral,He Aaj Ke Bad Mein Ne Sona Nahi Hai She Wo Kiun ? He Mein Ne Kal Khuwab Dekha Tumh Kisi Aur Ki Ho gayi Ho . Mein â€¦  // t . co / y5ZHjRRQDd  ,[-1.371044    1.5990632  -0.19245213],1
17485,negative, _ Sharma4 Modi g ne ab jiske puch tade ke tade rhte the unke dukan band kr de  ,[ 1.0269485   0.11293514 -1.5464921 ],0
27459,neutral, _ Bies Isko kya hogaya ? ye toh iske asteroid ka effect hai ðŸ˜‚  ,[-0.6077901  1.5512518 -0.956534 ],1
11887,negative,  Juwarii spot fixer ki dhulaiiii .. chutiyee ko ajj bhee koi heya orr sharam nahi dhatai s â€¦  // t . co / sp8qXVw8LH  ,[ 1.9720786  -0.92576635 -1.5021086 ],0
28428,neutral, ðŸ‡:registered:ðŸ‡³ sir kab rajniti chod rhe ho desh k sath apne pagdi ko bhi dhoka doge ap ne bola tha ki rahul agr am â€¦  // t co / VdtaZ3SA1t  ,[-0.33807543  0.30083573  0.11251157],1
10739,negative,Such hazam nhi ho rha thato kbhi hazam krna to tha  // t co / Fc0S7o8Fad  ,[ 0.7438095   0.22091156 -0.9645668 ],0
27942,negative,Terrorist army of Pakistan ghadar tum khud hay tumhara bap ghadar tu ekk najayez harami awlad hay Angraiz ka Death to Terroristan ðŸ‘ŽðŸ–ðŸ‡µðŸ‡°  ,[ 1.4639817  -0.59532535 -0.8430919 ],0
22870,positive, Haye ab mirchi lgi jnab ko ðŸ˜‚ðŸ˜‚ oye tu khush ho Teri Maa Maryam ki project delivery bohat achi hai tu â€¦  // t . co / U9qBGcQbV3  ,[-0.28604645  0.14318752  0.73242706],2
21506,positive,RESPECTED PIUSH GOYALJI SITAPUR TO LAKHIMPUR KE BEACH CRS INSPECTION 18 APRIL 2019 KO HO CHUKA TRAIN AAJTAK NAHI CH â€¦  // t . co / 0VZ29XbieO  ,[-1.1038566   0.43339443  0.7829373 ],2
30998,negative,  Tum beghariat lahori ko GB k issues ka pata nahi tu iss la matlab yea nahi k wahan koi sen â€¦  // t . co / ShsFgXldBu  ,[ 1.7608316 -0.9083966 -1.4157264],0
38805,neutral, _ x3 One of the very very few KH songs I'd have a bit of nostalgia for Calm soothing relaxing !  // t co / jX9LrOUCip  ,[-2.3156974   2.0628397   0.43174967],1
16076,neutral,   _ national  Believe me hum hinduo se kisi ko koi khatra nahi par â€¦  // t . co / RXFzwLvD1f  ,[-0.3699446  0.6612413 -0.3086738],1
29864,positive,Hey yeah Tari i Love you and your writing so much  // t . co / rfR73vCe3N  ,[-2.2611744  0.0765697  2.7657752],2
2707,positive, _ gadkari ji a very happy budday and wish u a jubliant political journey ahead # staycool # stayfocussed # staydowntoearth  ,[-2.289761   0.1973659  2.8258865],2
40560,negative, ðŸ˜ŽðŸ‡µðŸ‡°ðŸ˜Ž Internationaly Price Kam Nahi ho Rahi Lakin Ab Aik Gujjar ko Kia Pata ossay chaahiay Bha â€¦  // t . co / eEViW3fFkx  ,[ 0.88703924  0.02530699 -1.1463064 ],0
21432,neutral, Vaynad me modiji jitte ya nhi pata nhi but vote difference bhot km hota .. dono me ... vaise modi kyu â€¦  // t . co / IkPshHMeG5  ,[-0.08762421  0.8282882  -0.86978143],1
32524,positive,Merry desh ke musalman bhaio ko desh ki dhara mein aane chahiye . aap ek bar dekhe bada anand aayega . Bhool jayein A â€¦  // t . co / kT685aPs9I  ,[-2.1964192  1.1746767  1.5047393],2
9080,neutral, Hahah jb comment kia toh uske baad smj aya k kya taluk tha isliye del krdia ðŸ˜‚ðŸ˜‚ðŸ˜‚  ,[-0.5654916  1.7438816 -1.1236959],1
25585,neutral, Deewana dil Deewana SRK if you ask for best scene it has to be from climax in Jo jeeta Wahi Sikandar ðŸ‘ðŸ»  ,[-2.036642    1.7904145   0.60028064],1
10711,neutral,  _ rathee Smart cities advisor it seems . Jao jaakar Jai Shri Ram bolo aur aage badho .  ,[-1.0729032  1.2336516 -0.2740568],1
20502,negative, Inke liye bi insaf ke liye away uthao ye apke Punjab ke hi Hain model Town kuch yaad Aya chor machai â€¦  // t co / xemF11QoM4  ,[ 1.6383927  -0.43370983 -1.4979672 ],0
40604,neutral, __ Jannat   Koi musalman ideal bhi h kya is dunia m ..... koi bataye hume musalmano â€¦  // t . co / fTEoCzpwnH  ,[-0.3540317  1.0939989 -0.8383758],1
6024,neutral, Apko kia lgta hai kn ho skti h ðŸ˜‚ðŸ˜‚  ,[-1.8355012   1.8863798   0.50861603],1
9443,negative,  You have the worst Twitter account who does worst Tweets give worst caption no sense aur Humour to aapke bass ka hai he na â€¦  ,[ 1.8962271  -0.83364165 -1.555123  ],0
12968,negative,  _ Ridzz Ager tere pas chokri nhi to kisi kam ki teri govt nokri nhi .  // t . co / unlyLwRmQB  ,[ 1.0693116  0.0280373 -1.3911693],0
43388,neutral, Jihadi Hindu Girl Ko Target Karte Hai Inhe Pakistan Se Dubai Ke Jariye Paisa Milata Hai . Bechari Aab Pu â€¦  // t . co / 4InQNuRlKQ  ,[-0.40170637  0.73372495 -0.57327616],1
43665,positive,   _ gaxa happiest birthday Allah â€:trade_mark: s Barakah and Rahmah always .  ,[-2.3875334   0.13399965  2.8634424 ],2
17529,neutral,   Logo ne Congis ke saath 2019 me NYAY kar diya hai phir bhi baaj nahi aa rahe hai RaGa .  ,[-1.1198876  1.8193372 -0.6920776],1
23544,positive, congratulations modi ji aap firse ekbar hamara pradhan mantri ji ban ggaye main west Bengal ki Kolkata se â€¦  // t co / pKkDafEmLq  ,[-2.644321   0.7063462  2.622919 ],2
18429,neutral, __  No words to describe my feelings Sir ðŸ˜ðŸ˜ðŸ˜ Khushi k aansu are bahinngggg ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜‚ðŸ˜‚ðŸ˜‚  ,[-1.4974902   1.6416162  -0.00854155],1
20946,neutral, _ chanda hijab is better than open head ðŸ˜Š  ,[-1.7879406   2.1762476  -0.27547708],1
12367,neutral,SMT PML ( N ) AJK - Ko Uski Pechan Nahi De Ja Rahi Ager Kuch Dinu Tak # SMTPMLNAJK Ko Uski Pechan Na Dae Ge Tu Ma Or Me â€¦  // t . co / ILQ5RjDPtn  ,[-1.6145006  2.1433399 -0.5370377],1
6386,neutral,  Hahaha ye Sala kisi football match k jeetne k baad ki h . I think . Baaki don't know ..  ,[-0.17045341  1.3168399  -1.1833092 ],1
12120,negative, Inki maane to iske bad to elections hi nahi none wale hai  // t . co / PBclcoO5Hj  ,[ 1.6168497 -0.5102751 -1.6248953],0
18628,neutral,Newz channels vale # ExitPolls ko hi results man kar aise lage hue he k agar # 23rdMay ko kuchh uch nich ho gaya to m â€¦  // tco / jU0mIxhCUf  ,[-0.82417065  1.7833415  -1.3516557 ],1
37345,negative,    Jo aulaad paisa denay ko tyar nhi wo Gurdda dy ge ðŸ˜„ðŸ˜„  ,[ 1.4548006  -0.24232413 -1.5428088 ],0
19508,positive,  AmitaShah and Modi ji . you are truly deserve for the position India will move on ... Yo â€¦  // t . co / ARuXnvIeLj  ,[-2.0920718  -0.09689035  2.8500748 ],2
12386,negative,  _ sameer Pentagon tera baap hai ... bc .... apne Lt gen and brig ka court martial kar rhe ho chutiye .. d â€¦  // t . co / G55pFOkedz  ,[ 2.408982  -1.5388132 -1.5176814],0
8233,neutral, Jcb & RCBgirl = CB ( CHUTIYA BANAO ) ðŸ¤” Nahi Vishwas nahi ho raha click here ðŸ‘‡ check â€¦  // t . co / XyW8UUvLXq  ,[-0.01351046  1.3393816  -1.4196919 ],1
40610,positive, // t . co / BfQUHJIB7C . Gud nyt guys with his emotional song jise sunkar sari tension chli jayegi only # mom ko hu â€¦  // t . co / SOjDS4Ii8t  ,[-2.488892   0.8685997  2.01946  ],2
11493,negative, Most stupid language is Tamil ... it's most irritating too .. Tamils are chutiya no 1  ,[ 2.120194  -1.2990553 -1.4172125],0
42540,negative, To chori ki baat kisne ki BJP ne koi Congress ki tarah ghotale to nahi kiye Kal se hi to congressi EV â€¦  // t co / XKznk0X3V8  ,[ 1.2873001  -0.29038793 -1.3777764 ],0
39543,positive,  Bravo our forces . Jai hind ki sena  ,[-2.1951768   0.41021156  2.2389274 ],2
14758,negative,  Abbye gandu prothrme bangla ta bolte sekh . sala terrorist bihari gandu  ,[ 2.2801473 -1.2871851 -1.5205685],0
4291,negative, Pata nhe ye Harris kab nikly ga tmhri xi se .. Ye catch chor k match harwaye ga dekh lena eik adh run o â€¦  // t . co / sBRCF2BORa  ,[ 0.89419883  0.21250379 -1.4264303 ],0
21689,negative,  Without any proof leader EVM pe jhut bol rhe EC chup kyu hai koi action kyu ni leta â€¦  // t co / l492rh8anF  ,[ 1.6426132 -0.2252929 -1.7890878],0
22652,positive,  Safina gMasha Allah ye kub sy aur really great job keep it up  ,[-2.0178602  -0.10780857  2.7802534 ],2
9308,neutral,  _ Sanskaari And wtf even ðŸ˜‚ Owaisi was the one jo har jagah bol bolke thak gaya hai Islam is not ISI â€¦  // t . co / AHpQD0tCff  ,[-0.02201307  0.5494553  -0.6742628 ],1
33162,positive,  It WAS good ! And you know my face well . â¤ï¸  ,[-2.4763086   0.84660506  2.209743  ],2
21694,negative, Yha bjp haari h na .. isliye ab bengal ke baad Tamil ko bhi todne ka kaam kr rhi h but tamilian bahut edu â€¦  // t . co / SjW7oqZTNh  ,[ 0.52236366  0.37010792 -1.1466403 ],0
29628,neutral,  But accroding to to  ( bechaini ) he is not playing pak vs wi match .â€¦  // t . co / vfD3hbBX4Y  ,[-1.0180268  2.0165842 -1.0942271],1
20769,positive, many many congratulations sir .. best wishes from vikash kala kendra jamshedpur ( Jharkhand )  ,[-2.4312356   0.10724436  2.8986106 ],2
7452,neutral, Damn popat ho Gaya ye deleting it now will tweet this tomorrow ðŸ˜‚  ,[ 0.2953055  1.1615905 -1.7022007],1
33831,negative, _ jumlebaz ðŸ˜‚ðŸ˜‚ Lagta hai bachpan ki yaadien bhool nahi paa raha .. Pehle Abbu ka chusta tha ab Ab ammi ka blouse â€¦  // t . co / xxxNyxogHg  ,[ 0.92790157  0.03069533 -1.1210138 ],0
4394,positive, Madam ji subah ki RAM RAM . JAI SHREE RAM . TWITTER IS my home for one day . So stay calm and enjoy the day with JAI SHREE RAM .  ,[-2.3383477   0.49600008  2.5082598 ],2
25529,negative,  Pubg nhi khelty * Match dewano ki tarah dekhti ho * Smokers se nafrat hai * Will this society accept me ?  // t . co / l6LMw9 â€¦  ,[ 1.0281554   0.33328032 -1.4882083 ],0
21008,positive,   Ek unmein se main bhi hun .. Jaldi humlogo ka ek bahut bade aur dhurandar y â€¦  // t . co / YckwPNpU0c  ,[-2.4294002  1.2363826  1.5916373],2
31911,negative,    Chutiya Tera time kabhi nahi aanewala aur apni chamchi Ko â€¦  // t co / bYJDrpNEWY  ,[ 2.3121624 -1.3408899 -1.4785643],0
37688,positive,Ya ya # Bharat buzz might be low .. But it ll still take record breaking .. And movie is superb after that there wi â€¦  // t . co / RzInog4bB9  ,[-2.146778   0.1684889  2.5279164],2
13077,positive, Kapil ji .. tusi great ho .. mast .. faaadu ... alag hi ... dhuaan ho aap ... aaapk sab episode super se upar h â€¦  // t . co / rmpbHF4JMH  ,[-2.181427  -0.0330717  2.8853679],2
40775,negative, yaar msla ye hai k job chorr k ghr bethna will make it worse lekin hoti bhi nahi hai job mujhse koi â€¦  // t co / iqm6VHonHM  ,[ 1.1909268  -0.42564854 -1.3439204 ],0
2333,positive, Jnab 70 saal say to Pakistan dunya ka ameer tareen mulak tha . Ab Imran nay aa k sab ko ghareeb kr dya . Sad but true  ,[-0.14472611  0.1226451   0.13687754],2
21731,positive,  Sending you a tightest hug and a tightest kiss Love you Love you Love you loads Manuu â¤ï¸â¤ï¸â¤ï¸ Once again birthday baby â€¦  ,[-2.4800365   0.26485825  2.8476996 ],2
5729,positive,   Paji ek vadiya joke for us Congratulations to Kiran mam and anupam sir  ,[-2.277941   0.8929412  1.891467 ],2
40479,positive,  _ sharma All the best  for your future . Take care  // t . co / znkKf5exzA  ,[-2.4114537  0.8958415  2.2189612],2
7381,neutral,  _ se _ alone - Why you're single ? Na rona chahta hu Naa hi kisi ko rulana chahta hu  ,[-1.5488496   1.7805853  -0.18386579],1
42041,neutral, It â€:trade_mark: s okkk !!!! Hehe I â€:trade_mark: ll just send them the pdf  ,[-1.9614019   2.4386365  -0.26897955],1
15266,neutral,   _ Singh Iska MATLAB ye huaa ki bjp jit rahi thi tab logo ko Viswas nahi ho rah â€¦  // t . co / zjnYtt4mHz  ,[ 7.167621e-04  9.291214e-01 -1.260449e+00],1
9992,positive, Very nice sir waheguru ji ( God ) may bless you sir  ,[-2.202173   -0.02250923  2.808031  ],2
5186,neutral, Constitutional amendment ki jarurat hogi uske liye . Modi ji chahen to bilkul ho sakta hai lekin pseudosec â€¦  // t . co / 6YeATgsmi3  ,[-1.9220009   1.7330157   0.34868038],1
39836,neutral,Gandhi Pariwar Kubaniyaan deta rahe . Our Bhrasta Cong . Neta maje Maaren ab our nahi Rahul president ka pad chodo . A â€¦  // t . co / XyxrUg75fc  ,[-0.63101125  0.8760544  -0.50091195],1
43152,positive,  # IndianSlaveMedia hmare desh ki media itni bhrast h ki usne 2014 barwala kand ki sachchai na dikhakr nirdos gurudevji â€¦  ,[-1.6832502  0.9326469  0.9367459],2
22587,negative, Shabash ! You literally won't become cool by tweeting this type of shit !  ,[ 1.0811522  -0.13132577 -1.3124796 ],0
38657,neutral, _ 123 Kahi Aayesha ki story to nahi bata raha .. Kyuki Asmaani Kitab me aise bahut se kisse hai .. ðŸ˜‚ðŸ˜‚ Kam â€¦  // t . co / WA5EUmNJc7  ,[-1.2780195  1.7813042 -0.6110131],1
10548,neutral, _ Bakhtawar hahah chl hat koji tjh se kon love krega but may be from ur nature ur humor nd all that shyd  ,[-1.7208214  1.1042788  1.0673285],1
10436,negative, _ Predicament  Bade logo ki hoti hai tujh jese jhaatu newbie ko ghnta pata rhega  ,[ 1.4506786  -0.70584196 -1.218765  ],0
35392,neutral, Arey yaar twitter par ye kissa kahani mat likho logical baat karo yaar Rahul gandhi dar kar politi â€¦  // t co / dhJCsY5Se3  ,[ 0.32110998  0.7440029  -1.3708451 ],1
6691,negative, As a 1974 baby I feel somewhat shat on . Monty Python was the absolute antithesis of the mainstream 70s comedy .  ,[ 0.7353854   0.26169047 -1.2354174 ],0
22753,neutral, patchi tum kabhi kamiyab nahi hogay barray matches mai hamesha zalil hogay dusro ka haaq markr jo aat â€¦  // t . co / N3VDZdRnkj  ,[-0.9368301   0.8721274   0.17758302],1
9562,neutral, _ morodi Unpaid leave is a thing See you New Years Eve â:trade_mark:¥ï¸  ,[-1.9655025   2.444895   -0.12199278],1
40472,positive,   _ 10 Very very nice video ha ji  ,[-2.4434373   0.34815344  2.719669  ],2
5034,negative,  370 / 35A hatane ki aukat nahi inki . Inko bhi pata hai khud se . Chahe kitna massive manda â€¦  // t . co / TNIHZwqehZ  ,[ 1.8030901 -0.5552491 -1.7524946],0
2870,positive,BAP _ Daehyun Thanks for singing B . A . B . Y . You always remove your extraordinary charisma while singing on stage and I â€¦  // t . co / Yprq7A1qzc  ,[-2.3963897  0.4362647  2.5652242],2
30254,negative,chutiye itney dino se teri bakchody dekh raha hoo terko ghanta kuch nahi pata Aayega to modi hi ðŸ” â€” Ok  // t . co / JZBRLUYYUO  ,[ 2.287996  -1.4156903 -1.4318275],0
10363,negative,   Sakhi tum bhi bhagna sath me kahi VG mujhe chor k bhag na jaye ðŸ˜’  ,[ 1.1661508   0.16761847 -1.57266   ],0
722,negative,Ek to naukari hai nahi upar se ye saale cheating krwa ki baaki exam postpond krwa rahe hai # PSCPaperLeak  ,[ 1.4825232  -0.26490706 -1.6366181 ],0
18415,neutral, Apse guzarish hai phr bimari ko band kryn aur madham madham sone k tiyari kryn  ,[-1.4605402   1.405296    0.32212695],1
15782,negative, Ye Govt b Mushraf ki tarh opposition ko bardasht nhe kr rhe En ko khud pata nhe chal raha hy k govt kesy chalaen  ,[ 0.88760155 -0.09069949 -1.2461874 ],0
12369,neutral, tape lga lo ya Elfie se chipka lo warna aore bhi toot jaye ga ðŸ˜œðŸ˜œðŸ˜ƒðŸ˜ƒ  ,[-0.82042915  1.6127377  -0.62927806],1
20240,neutral,Dear  I'm watching many shows regularly on ur app But there is very few advertising . Can you pls inc â€¦  // t . co / UKVZwxXduQ  ,[-2.3122628   2.3449101   0.35075572],1
34016,neutral,  _ TheFilm      â€¦  // t . co / OCb0IGluIb  ,[-1.8135598   2.4518187  -0.47212958],1
33281,positive,Sri narendr modi ji aapko dubara prime minister banne ki bahut bahut badhai subhkamnaye ek aagrh hai aapse ki b â€¦  // t co / S7z3yOrfaJ  ,[-2.3655474   0.16649996  2.7830577 ],2
33226,positive,      Masha Allah Bachpan ki yaad aageyeLong live kashmir  ,[-2.0281775  1.0396495  1.329939 ],2
29498,neutral,  ðŸŒž in celebration of our full sun's birthday i wanna do a lil giveaway hee ðŸŒž - no need to follow me -  and like this -â€¦  ,[-2.5442595  1.8759694  1.0493438],1
41964,negative, The government is a shambles no doubt . I meant a disaster as in people â€:trade_mark: s day to day lives . It â€:trade_mark: s made n â€¦  // t . co / lzNEjqeegg  ,[ 0.777071   -0.1368806  -0.91980356],0
17953,positive,  Oh my God you guys . Yes !  // t . co / lcpYbHGzAY  ,[-2.4702501  1.0592259  2.1364074],2
23846,positive,  Anna Hartley congratulations for AP New CM I am from talengana Hyderabad . We love you I a â€¦  // t . co / 3PQxNhMLFh  ,[-2.359671    0.03485494  2.9298544 ],2
10767,negative, Tariko ke abba tum log ho aur tarike dhundhne Kisi aur ke pass Chalo Germany ki tarah ek Truck hi nikalwa lo ðŸ¤£ðŸ¤£ðŸ¤£  ,[ 1.3948653  -0.36990604 -1.4439155 ],0
11677,negative,What is wrong in it chutiya  ... Wo apni tehzib me hai .. Teri trah randwa to nhi bna baitha ...  // t . co / lf0E2RYwnm  ,[ 2.5221999 -1.6376532 -1.5113618],0
8685,positive, _ KAS Great Human being Talent Master Bhaiyo Ka Bhai Wish You many Many Happy Birthday Bhai God Gives U Mo â€¦  // t co / ej54j5HBz0  ,[-2.2936022   0.03805066  3.0660963 ],2
21699,negative,   _ OF _ TROLL _ Unblock karke gali de chutiye ko tau  ,[ 2.3122716 -1.1364847 -1.6007366],0
27574,negative,   Tere pichwade mai laathi de di is khatter ne .. samja Or tere ni tere jais â€¦  // t . co / R2m8ZMUokK  ,[ 2.1408517 -1.1082865 -1.4402244],0
12035,positive,  Many many Happy returns of the day mam may Aallah blessing you alot happiness and success plz come back soon with Harshad we â€¦  ,[-2.1563509  -0.01129785  2.915062  ],2
11918,negative,Asli kaval tho yeh bhi sidh nahi kar paya yeh kachi say big yogis yogeshvar nahi ha asli level ki pahchan kuch din â€¦  // t . co / CwaO3bNFBi  ,[ 0.24321955  0.17152049 -0.67995304],0
18837,neutral,  Kya hinsa aap ni kara rhe kuch maulavi muslims ko hi threat kar rhe h ki jo BJP ka sath de rhe â€¦  // t co / ukQ0YmHfwn  ,[ 0.1911046  0.7899122 -1.3572447],1
