Uid,Sentiment,clean_text,proba,preds
39577,positive,Yes Hain Hamara Pyare PM ji Love you Modi Ji  // t co / 6x8yY3c8d9  ,[-2.5180702  -0.23565236  2.3769593 ],2
44073,negative,   Bhai phela tu apana vikas kar la Keju na Q laat mar ka bhaga diya ? Not a single party offered you any posit â€¦  ,[ 1.0843047   0.44946975 -1.5303227 ],0
9012,negative, Ye log desh ki baat karte hai or khud desh pe bojh bane hai JNU me ye log study nhi krte bas desh ko ni â€¦  // t . co / PcDhAcnM2O  ,[ 0.7087741   0.17899081 -0.84041566],0
10901,negative,Mujhe Ek baat nahi samajh aati jeeto to hum jeete haare to EVM kharab hai Jeetati to public hai or harati bhi publ â€¦  // t . co / D679Vfhhl7  ,[ 0.9676207   0.20959283 -1.2272491 ],0
6107,neutral,   Police ka bhi back hoga yu hi nahi koi darinda ban jata Galib .  Kri â€¦  // t . co / je9JyD87MU  ,[ 0.17063774  1.0203135  -1.1880413 ],1
37967,positive,What A treat to watch this man Love bhai bhohat ziyada # Bharat  // t . co / v1gglbIQTs  ,[-2.4173694  -0.67594296  2.595912  ],2
9128,negative, _ Zunaid1  Abe chutiye gale lagane me tjhe glt kya dikh rha be  Had ho gyi hai y â€¦  // t . co / p54D57ZGUE  ,[ 2.644679  -0.7707545 -1.7947483],0
10457,neutral, Yeyyy ! The India people voted in . Fun and games until it pinches your wallets .  ,[-1.9656931   1.1241367   0.66103005],1
3588,neutral,Tipped as the new dairy â€œ superfood â€ Ã sey Skyr is packed with protein . It Â´ s also naturally fat-free with velvety s â€¦  // t . co / PDso9qfaTT  ,[-2.3500755   1.0053754   0.99530107],1
8375,positive,Happy Morning Have A Joyful Sunday My Nation My Proud Jai Jawan Jai Hind Vande Matram Hindustan Jindabad  // t . co / 6KxREc45vn  ,[-2.1246428  -0.04893005  2.131508  ],2
5434,neutral,Histrisheater ka encounter kiya jata hai our Histrisheater kisi ka bhi katl . Karya hai . Jay hind jay bharat sir Ji â€¦  // t . co / yMepvVuOdQ  ,[-1.0821987   0.6934524   0.39078233],1
34306,positive,  Hi hello ! I do a buncha voices on  on  so I â€:trade_mark: d love for ya to watch ! Truly it was the most fun to work â€¦  ,[-3.0589008  1.1221445  1.476027 ],2
23096,neutral,Pakistan cricket team ne aj kafi izat karwai sub Indian bar bar runs ka poch ke sharminda kar rahe hain ðŸ˜’ðŸ˜’ðŸ˜’  ,[-0.25121027  0.6471574  -0.43408924],1
13926,negative, Islamic law apne p * me leke pakistan ya afganistan dffa ho jao tum sare haram ki aulad  ,[ 1.4095765 -0.2730474 -1.13648  ],0
5904,neutral,  Sir aise log hi adharm fails rahe h dharm ki chhavi yahi log kharab kar rahe h  ,[ 0.07718293  0.5547298  -0.654486  ],1
34515,neutral,    Yes yes . A lungi without an underwear . ðŸ:trade_mark:ðŸ‘ðŸ˜  ,[-2.0013406  2.6033318 -0.1643899],1
34329,neutral,  tmc ka neta ko bjp mey joine karna thik nahy horahahay Is may sanghatan kharap â€¦  // t co / BKhhM3fXur  ,[-0.20471281  0.5057894  -0.32880706],1
10512,negative, FearlessRadhey Rogan par paani ki drops saaf dikh rahi h . Paani nahi udaaya . Sahi nahi pakaya  ,[ 0.39840928  0.37769872 -0.9916603 ],0
33254,negative,  Chutiya mat bana mere bhai koi bhi sanink ko soical media allow nhi ha ... samga  ,[ 2.3836768  -0.47686136 -1.8229756 ],0
36089,negative,  No doubt people like you simply not using the brains and believe the fake agenda and â€¦  // t . co / g4hGtYlQQD  ,[ 1.6266637  -0.23231862 -1.2257696 ],0
10836,neutral, yes yes omg hiii please dm me through  )) â:trade_mark:¡  ,[-2.2038221   2.617625    0.04514964],1
3928,positive,Om Namo Narayanay Namah Aadarniya Modi Ji aapko doobara PM banane ki dhero subhkamnaye aur dhero badhai Little Sonu â€¦  // t co / 3kWIjvgL0Q  ,[-2.4647987  -0.07125964  2.5365772 ],2
8344,positive,  ðŸ’– Good morning my Rockstar papa  ji ðŸ’– ðŸŒ³ Plz bless me more sewa sumiran parmarth ka bal ðŸ’ª bakhshna â€¦  ,[-2.5143929  1.0417144  1.5486528],2
22007,negative,""" Jo Hua So Hua "" ab RaGa ne Congress k sath "" NYAY "" karne k liye RAFALE price ki tarah gayab hona chahiye tabhi Congr â€¦  // tco / Tz2jjBpqh0   ",[ 0.9966069   0.64334023 -1.4299177 ],0
17316,positive,  _ mrinalini  _ vikas   Yes every word you said Namita is true ! Dr Mashelkar is an exceptional moti â€¦  ,[-2.4970286 -0.5189343  2.3944907],2
10472,positive,  _ KSS Have a great time I â€:trade_mark: ll be joining next week !  ,[-2.8128939   0.20730531  2.33669   ],2
10741,negative,  MODI JI MAI AGER P . M . BANAA TO FST J & K SE TURANT . 35 . A . KHATM KER DHARA . 370 . HATAA DUNGAA POORI DUNIYA YUGO YOUGO TAK H â€¦  ,[ 0.6862783  -0.17961532 -0.7214024 ],0
1946,neutral, _ 28 BJP postal vote pura india me kyo jyada mila hai jaha BJP ki shongoton bhi nahi hai uha bhi postal b â€¦  // t . co / 6yFazDU7hY  ,[ 0.3621646  0.7720471 -1.1490229],1
35796,positive,ICC  just ---------- days go All da best to all teams Jo team best dega wohi # WC2019 ji â€¦  // t co / pNnnSvR5m5  ,[-2.5937245   0.01423891  2.4708707 ],2
24955,negative, Hindu Muslim ki baat Kar ...... Kisliye gdp pe debate karna chahta ..... Wake up media jute padnewale Hein logonke  ,[ 1.3618106   0.04688527 -1.2895586 ],0
11984,positive,Ushering in Pride Month with Big Queer Excellence ðŸ’« Song A Deeper Love - Aretha Franklin  # pridemonth â€¦  // t . co / oFtaMS1Dnp  ,[-3.170235   1.0189518  1.9339768],2
27510,neutral, Yar jahan religion ki baat ho wahan paisay nahi dekhay jatay  ,[-0.33637714  0.6876002  -0.41194642],1
1671,positive,Happy bday dear bhatije . . score good in 8th ... Happy 11th bday  # chachavidhyakhain  ,[-2.5600004  -0.03424154  2.5607338 ],2
9301,negative,     _ lfc Kya chutiye jaisa coverage Hain . Vo 3 log ka bakwaas suna rahe Hain bas  ,[ 2.5373895 -0.756876  -1.7083122],0
38140,neutral,  At # SABR49 we're excited to host a special screening of Aviva Kempner's  on June 27 at  Register to â€¦  ,[-2.8392646  2.1152036  0.5650582],1
35800,neutral,    _ Rashid Great . Esi hi soch rakho Brother Dekhna Bahut Aage jaaoge itna aage ki sayad ek din murder bhi â€¦  ,[-0.57331777  0.5661598   0.0922316 ],1
16261,positive, _ paryani   Modi ji an a great person  ,[-2.4588747 -0.2080575  2.5978801],2
32052,neutral, This little cutie lives in Andheri so I don't mind it all that much . Saki naka bhi maaf hai Andheri ko â€¦  // t . co / dcAg8nDLx2  ,[-0.75005573  1.8195032  -0.74366236],1
12388,negative,Wtf is wrong with Snapchat galti sey log out kardia meney )  ,[ 1.2497243  0.7245658 -1.7194694],0
14573,negative,   Teri maa ka gand me daal le .! Mujhe koi objection nahi h MC .! Behen ka gand me bh â€¦  // t . co / 6xb16rsFz5  ,[ 1.9363143  -0.43777245 -1.5802261 ],0
10392,neutral,Ye apna kaptaan players ka circle banake jeetne ki planning kr raha tha ??ðŸ˜‚  ,[-0.21900257  1.4399991  -1.2854348 ],1
33934,neutral,  *** NEW PODCAST *** Khalil Mack says he wants to be the best ever which got  and me thinking is that actually poss â€¦  ,[-2.3804324   2.0279696   0.37985724],1
8325,positive,  Its world cup time # Inshallah is baar # Pakistan jeety ga ðŸ:trade_mark:Œ # DanaDanGreen # iBleedGreen # EatgreenSupportgreen # PakistanZi â€¦  ,[-2.4014401  0.5857914  1.7534254],2
23684,neutral, Bibi Time for you to decide between Bharat and your Gazva-E-Hind . Mit gayi hastiyan Hindusta ko mitane walon ki .  ,[ 0.00043506  0.32520735 -0.31252104],1
21550,positive,# Congratulations To best PM of India Hum Chahte hai Hum jab tak jinda rahe aap ko es desh ka PM dekhe . yeh desh g â€¦  // t . co / wVPV10VzRc  ,[-2.3367276   0.01417807  2.4330482 ],2
20815,negative, __ Ahmad G bilkul un sheron ki jo london se wapis aany ka naam he nhi ly rhy  ,[ 0.75362533  0.08347446 -0.8964446 ],0
36888,positive, Tu kya kisi ko yogya bnayega tu to khud hi gaddar aur deshdrohi h dekh le tera baap modi fir se jeet k â€¦  // t . co / peNMXac1s8  ,[-1.4049001   0.572582    0.93777424],2
16055,positive,So today for the first time ever in my life I have eaten a laddoo and honestly it tastes good It doesn't taste as â€¦  // t co / zpHA4sgulh  ,[-1.636538    0.34780228  0.89635664],2
24462,positive,Great customer service today from  $ mene can â€:trade_mark: t wait for my wife to now reciprocate and get me some 24k gold fo â€¦  // t . co / 9pxdImPIcz  ,[-2.2604337  0.7155852  1.3419238],2
34392,positive,crying over the fact that im seeing the boys THIS MONTH im ganna be so happy w my friends and im ganna be in my saf â€¦  // t . co / xYVrAhLexn  ,[-2.073484    0.60538274  1.2776424 ],2
21081,neutral,  _ Zaynab Khudaara ! Perfumes aur body sprays ko shelves ki zeenat na banaen . Unka sahi istemaal karen . Khud bhi bachen auron ko â€¦  ,[-0.86692154  1.7911562  -0.7774998 ],1
27204,neutral, _ me786  _ r3my Aise hi karta rahega ye jab tak iska account suspend na hojaye isay aur humein sukoon nahi milega ðŸ˜‚  ,[-0.4541389  1.7776937 -1.0131303],1
21325,neutral, _ India apki company bnd ho gyi hai ? Koi customer care Number nhi lgta mujhe recharge ke bare me puchna tha  ,[-0.13299721  1.8070215  -1.4287443 ],1
11146,neutral,  _ licious Anyone can fall in love but only the strong ones will keep it Halal â¤ï¸  ,[-2.5501337   1.7181299   0.84126645],1
8269,neutral,  Two female  anchors have been repeating â€œ Modi ne jaati ki rajniti dhvast kar di hai â€ koi ye bhi bata do jaatiwad nahi â€¦  ,[ 0.4249902  0.7358246 -1.0876566],1
40111,neutral,  _ c Bhai .. i think pichhu se nirmala ji piyush ji n jetley ji sab milke ek FM dept hai . ðŸ˜‰  ,[-1.7931161  1.4665707  0.5525931],1
27324,neutral,WEST INDIES Ye ground bacho k khelny ki jagha nahi bahar jaa k khelo galli main OUT â˜ðŸ»  // t . co / yUD10jFsUa  ,[ 0.39705193  0.9293733  -1.1320912 ],1
29895,negative,  Bhut candidate fake representions krka 21 may ko exam Diya h ... aur brick test m fail Hona wala candidate h ..... inko fail kr â€¦  ,[ 0.88599557  0.2554468  -1.1077904 ],0
18709,positive, happy birthday eomma may u have all the happiness and success aese hee rhna sekci or budhi ;) love u jutiya kam mara karo ;)  ,[-2.1349752 -0.4547631  2.2855682],2
40283,neutral,  I can â€:trade_mark: t stop playing this  _ twt sooooo good  // t . co / nuzzCoQu5z  ,[-0.22102064  0.6634943  -0.37922835],1
38698,negative,lol agr vakai mei is desh ke logon ko unemployment ki chinta hoti to Modi aur Pappu ki jagh condome pe bharosha di â€¦  // t . co / IhaZtYYRGg  ,[ 0.47681308  0.3996725  -0.85226876],0
18143,neutral,93874611.... Choose 1 no ...â˜ï¸â˜ï¸ Dekhate hai aap kis ke favourite ho ! Reply mein .... See the interesting â€¦  // t . co / 4ahmwfxped  ,[-2.3874195   2.4973128   0.02284044],1
21204,positive, _ Krishna But You Forgot About Your Well Wishers Who Genuinely Admire You & It â€:trade_mark: s Cause Of You So Many People â€¦  // t . co / llW8AOnG76  ,[-2.5431294 -0.3312881  2.3250444],2
10327,positive, are bhai . Film bekar hai acting ke hisaab se . Modi ji ki personality bahot achchi hai . Aur Modi s â€¦  // t . co / EKlWeH2aEU  ,[-1.367655    0.51330316  0.81786436],2
17020,neutral, CM Sir hame ye samajh nahi aa raha h ki sarkar or nyayalay ko ye confirm karne me kitna samay or l â€¦  // t . co / henoFcYIRF  ,[-1.1010343  1.8420417 -0.7031823],1
34755,negative, Bachoo se EVM uthvaa kar talibaan jaise lag raha hai mano india nahi talibaan mein vote ho rahe ho kobind ji â€¦  // t . co / rNrQYoOIMN  ,[ 0.91927755  0.48232746 -1.3523103 ],0
8107,positive,  _ gadkari Shandar ðŸ‘ my favorite minister ever ðŸ’ðŸ’  ,[-2.950832   0.8943915  1.8578686],2
12437,negative,  _ biitch _ I feel so annoying  ,[ 1.8481821  -0.30885524 -1.3313069 ],0
11063,negative, tum logo 24 hrs negativity hi dikhate rehte ho Abhi bhi Jo BJP ne chote business man ke liye pention ka inte â€¦  // t . co / kDOmHzio62  ,[ 1.3069195  0.2517779 -1.5404078],0
13115,positive,  _ balan  Mam aap mere liye ek Aisi Pari Hai Jo Sab Ka Khayal rakhti Hai Aur aur bas m â€¦  // t . co / Vp2chDxnG2  ,[-2.5783339   0.86740357  1.5371267 ],2
16268,negative,  tum b to dalit aur musalmaano ko marwa rahe ho  ,[ 1.5312452  -0.32984525 -1.2256273 ],0
2498,neutral,    Aimim ko bhi ab news channel ka boycott karna chahiye sahab yeh log bjp ka prasar madhyam ban chuke â€¦  ,[ 0.62969375  0.8050911  -1.2925525 ],1
21892,negative, Bokowas hay yeh bill # TripleTalaq Real muslim kabi bhi isko nehi manegi . Just some # FakeMuslim Tripletalaq chata hay  ,[ 1.728638   -0.22496809 -1.2854654 ],0
7036,negative, Aub kya EVM ke andar ghus ke dekhoge ... Jab BJP jeeta poora majority se Matlab sab ne vote daala na ...  ,[ 0.98399746  0.4076997  -1.3355627 ],0
11395,neutral, _ rathee  Abe dalle utni tune classe pass ni ki hongi jitni inke paas PhD degrees hai . Neem ka patta â€¦  // t . co / XSm8IUnbDO  ,[ 0.11921833  0.5625827  -0.98980933],1
10795,negative,Dekhna es chutiye ki kitni gand fatt ti h ahahahah maa chuda salle  // tco / BZ56OASFj2  ,[ 2.5606098  -0.96847445 -1.7257534 ],0
11732,positive, Respected Modi ji aapko dher sari badhai dobara aane ke liye yah sab aapki imaandari mehnat rashtrabh â€¦  // t co / GDI4ftzPCc  ,[-2.6312056   0.36427116  2.2300143 ],2
33985,neutral, _ Official  _ Bhadri  _ Official Yahe hy Rajputana soch jay jansatta jay raghuraj ðŸ:trade_mark:ðŸ»ðŸ:trade_mark:ðŸ»ðŸ:trade_mark:ðŸ»ðŸ:trade_mark:ðŸ»ðŸ:trade_mark:ðŸ»  ,[-1.8344233  1.6100597  0.3822956],1
11130,negative, _ Sohail _ A  Yahan bat views ki nahi hai isk baray mai pura such Jan'nay ki hai . Iski bakwas su â€¦  // t . co / 4lQCg8h0ue  ,[ 0.5964386   0.2684554  -0.88510317],0
10827,neutral, Dosri parties ke sath laakh ikhtlafat sahi leken kabhi hum jeso nay apni country ka bura nhi socha â€¦  // t . co / Qnn5re5FxM  ,[ 0.08161166  0.330657   -0.4825843 ],1
38438,positive,  ...  wishes # AbhishekAmbareesh a long and wonderful career starting with # Amar Movie made under # SandeshPro â€¦  ,[-3.0468721   0.30480528  2.4570017 ],2
10935,neutral,  _ chadha U r going to get maximum vote fr AAP 22% At all other place AAP position is very po â€¦  // tco / 2sNZjSJQaI  ,[-0.60077244  1.1976633  -0.46556133],1
37694,positive,Sabhi Desh Bashiyo ko Dil se Dhanyabaad karta hu ki Hum Sab ki Modi g ko Jitaane ki Mahnat Rung Lai Or me Sabhi BJP â€¦  // t . co / L8sfYCy7AT  ,[-2.3184233  -0.07931983  2.2925208 ],2
17290,positive,  Shree narendr modi ji ko 2nd time pm bnne pr hardik badhai  ,[-2.704269    0.06329959  2.5842743 ],2
10638,neutral, Ha kyuki BSP ne MP vidhansabha me aapko tkt nhi diya tha   ,[-0.23371911  1.3584563  -1.1685078 ],1
18049,positive,    _ khokhar   Good hogya . Bhi g ameen .  ,[-2.174479   -0.31659132  2.2787209 ],2
11283,neutral, Is tarah ke kaam karne me ek hi gp mashhoor hai uska naam bataane ki zaroorat to nahi hai lekin ab â€¦  // t . co / XvGRS6IbTF  ,[-0.01117471  0.55096394 -0.55841905],1
21207,negative,   Army chutiya bana rahi aapas main ladtey raho khud hi khatam ho jayoge Bachegi sirf Army  ,[ 2.2930453  -0.77302486 -1.6593648 ],0
43044,neutral, _ Hnji sacch mai Hain jda tr log pyaar ko nhi paisa dekhte Hain but Jo Dil se pyar krta ho wo paisa nhi pya â€¦  // t . co / 137G3I9VCH  ,[ 0.17480081  0.97993475 -0.94011223],1
10838,positive,  Ek dum fit he Salman Bhai Masha Allah . Kaash ke me aapki Bharat movie Pakistan me b â€¦  // t . co / wflSs8RrxP  ,[-2.167254  -0.0231428  2.0372639],2
36904,negative,  Men r stupid i agree bt a woman in love ? a complete idiot i tell u ðŸ˜:copyright:ðŸ˜‘  ,[ 2.0249186 -0.6474442 -1.4577342],0
136,neutral, ðŸ˜¡ tum logo ne zindagi mai kabhi India ka map nahi dheka hai kya Kashmir ka hissa kider hai ek tumahri boho â€¦  // t . co / cAxr5WsLMs  ,[ 0.405436    0.49900988 -0.91315943],1
6509,neutral, ye bhout acha faisla Bol Channel ka . jis say kafi new talent ai ga . i already give audition in acting â€¦  // t . co / TKQprdefmy  ,[-2.606612   1.6650822  0.8288321],1
41292,negative,  Parliament main dono ghaddaroon ko support karte hove sharam nain aai ðŸ˜¡ a jate he bhashan dene jhote chor log ðŸ‘Ž  ,[ 0.31906804  0.19851069 -0.7826771 ],0
10412,positive,   I miss you migunaI was watching you while weeping .  ,[-2.398252   1.1503599  1.2968391],2
25334,neutral,Pak Cricket Team Ek Dollor Ke Barabar Runs Bhi Nahi Bana Saky ðŸ˜‚ # PakvsWI  ,[ 0.24722186  0.7399054  -0.85132813],1
39004,positive,You Â  are a gift to us Happy Birthday darling # HappyBirthdayJenniferWinget  ,[-2.5156064  -0.05010455  2.1288085 ],2
20114,positive,  My fav bit of Everyone Loved Raymond is when Marie tells her DIL â€œ Sure your kids love yo â€¦  // tco / 2uoDdIR1PA  ,[-2.5071645  0.6397036  1.5172654],2
38816,positive,  _ 17 Jitu bhaiya ( Kota factory ) is good But Nikumbh from Tare Zameen par is something else ðŸ’—  ,[-1.7211432  0.3196815  1.2331179],2
21465,negative, Ye aesa nahi kry ga kyu k bilawal main butto ka nahi zardari ka khoon hai .. Ye ajj tk is baat ka fa â€¦  // t . co / X6PnD7ZdK2  ,[ 0.6384165   0.11916104 -0.86062306],0
16330,neutral,  We are # curiousaboutARMY â” What TV Series would you reccomend to  _ twt ?â” Which genre is it ? What's your fav episode â€¦  ,[-2.314412    2.3593352   0.22674313],1
36925,negative,  Aankho ki hai ye khawaise ki chehre se teri na hate # KYYS4OnVootWithPaNiAsMaNan   _ taylor  â€¦  ,[ 1.4744384 -0.3191036 -1.1139568],0
10365,negative,  _ Bnane _ Wala Not funny . gif  ,[ 0.80239767  0.03283669 -0.8914427 ],0
33823,negative, Swara you campaigned for 6 candidates all 6 lost That ends your political ambitions as well Ab aa â€¦  // t co / pTwlWBiWsX  ,[ 0.6132275  0.4401362 -1.1238307],0
38878,neutral,  __   __ 007 Tere Jaise Bhikhari Nahi Jo Followers badhane yaha ayu ðŸ˜‚ðŸ˜‚ Samjhe Faltu Admi ya SheMale Jo Bhi ho â€¦  ,[-0.76505953  1.5435927  -0.64250505],1
40305,neutral, haa brhman hona koi apradh nahi hai lekin aapne kabhi obc st ke bare mai bola kyu brahman unka apma â€¦  // t . co / V8K5QLIusZ  ,[-0.166297    0.73620623 -0.65952456],1
23348,neutral,     # WelfareByDSSVolunteers guru ji ki prerna pr chalte hue garib priwar â€¦  ,[-1.7208911  1.6074855  0.3062959],1
17552,negative,Shame on zartaj gul . She was an ideological worker . Just pathetic . Abi to hum iski climate change wali speech blunder se bahr nai aaye thy  ,[ 2.4560173 -0.9464894 -1.6172448],0
37387,neutral,  aise log to samaj aur Political parties par kalank ki tarah hai agar BJP sach main females ko r â€¦  // t . co / Pwo6gjqLc2  ,[-0.08053932  1.0382956  -1.1542689 ],1
33780,neutral,It was like a cheat day for me lol ! I didn't study at all today yes I am feeling guilty about it but it was really â€¦  // t . co / lUlGxiMog4  ,[-1.5665544   0.81904083  0.6692739 ],1
36549,neutral,$ KT Weiss # education # AI training program development  // t co / rixbS1BcOM $ AAPL $ AMZN $ BA $ CMCSA $ FB $ GOOG â€¦  // t co / R0jS1rLD2d  ,[-1.5994458  2.5187194 -0.522888 ],1
42056,negative, Ye bhosdike bhadwa log h Lund nahi aata h bolne english . Only bolega well played bhag bhosdike  ,[ 1.9920269 -0.5955706 -1.398595 ],0
24995,positive,  Hpy brother day  bhai God bless you Sry bhul gyi thi wish krna ðŸ˜œðŸ˜œ  ,[-2.5859303   0.17933425  2.397482  ],2
11354,neutral, Muslim log ek hi skl ke hote hai kya ðŸ˜…ðŸ˜…ðŸ˜…ðŸ¤£ðŸ˜ðŸ˜ bkwas sawal krna band kro  ,[-0.3086469   0.70904    -0.50607216],1
6876,negative,   75 Saal Civil Bureaucracy ne Professionalism ko promote hony nahi diya aur Pakistan udhar ka udhar he ra â€¦  ,[ 0.73233175  0.31276953 -1.0248731 ],0
27801,positive,  _ kaho always looks at hyunbin so sweetly he treats hyunbin like his own lil bro im ((  ,[-2.7648473   0.09231964  2.1560235 ],2
27971,positive,I'm so proud of you I love you You â€:trade_mark: re really working so hard You â€:trade_mark: ve done so well â:trade_mark:¥ï¸ ‹å›è±ª :trade_mark:•êµ°í˜¸ ¬ë…¸ # WANGJYUNHAO â€¦  // t . co / qfIdPDbSXJ  ,[-2.655901   -0.07248067  2.4071827 ],2
26082,negative,Agar mile khuda to ... puchhugi khudaya .. jism deke mitti ka shishe ka dil kyu banaya ? ðŸ˜‘ðŸ˜‘  // t . co / w6KePyvXT5  ,[ 1.0988957  -0.12227239 -1.1391128 ],0
31662,positive, Beautiful words and its one of my fav song  ,[-2.6954622e+00 -2.9605301e-04  2.1727948e+00],2
32116,negative,  abhi taaze taaze joote pade hein deshdrohi kejriwal ki poori team ko loksabha me pr ye â€¦  // t co / NVfzd10P7x  ,[ 1.1289653   0.19034247 -1.2594048 ],0
9800,positive, Hello sumit awashthi ji sadar praram namaskar dost aap desh wasio ko naag panchmi ki badhai desh wasio ko â€¦  // t co / OegZwE4ZNk  ,[-2.420237    0.40197033  1.991011  ],2
37667,neutral, sir kam se prperty dealer hu last 2 year se koi deal nahi hui market ka bahut karja ho gaya he bank se â€¦  // t . co / tW3WliXkqT  ,[-0.14184438  1.3566799  -1.1321461 ],1
1021,positive,  _ Mohobbat GooD M ðŸ˜˜ rning Khudaya  ji ~ðŸ:trade_mark: Dhan Dhan Satguru Tera Hi Aasra ðŸ:trade_mark: Bless me to never do any act of sin that may â€¦  ,[-2.3813205  1.1128122  1.3512214],2
39755,positive, _ Surya Sir me from Bihar Love you You have Great job for Bjp continue We are with you  ,[-2.1226733  -0.33037478  2.425114  ],2
10662,neutral,  Bhawar Ji aap ki baaton per 100% agree karta hun ... perantu jaise halt desh mai hai aap ke kya vichar hai ?  ,[-0.57769626  0.47029993  0.1600565 ],1
29128,neutral,  _  _ EXPRESS Aap ka leader apni khud ki khandani sear nahi jeet pata hai to zimmedaar â€¦  // t . co / wzMDQpeuM9  ,[ 0.13372536  0.49997044 -0.584348  ],1
38307,positive, We are Proud of You Dear CHANDER SHEKHAR ( garibo ke masiha ) bless for every success .  ,[-2.0888662  -0.38297755  2.2465668 ],2
40718,positive,  # TheGiftOfEducation  is Doing such Great deeds Hats off  ji  // t . co / VnMqZlRtzB http â€¦  ,[-2.606175    0.02581092  2.3983207 ],2
10460,neutral,Must be from the song - ' Aaye Aap Ka Intezar Tha ' - Vijaypath - August 1994  // tco / flW68iEo2e  ,[-1.9577394   2.6353328  -0.30288732],1
11656,neutral,  sorry . sorry . sorry . s  // t . co / kwnnGnLkBQ  ,[-1.1212026  2.5967157 -0.845378 ],1
6604,negative, Agle 5sal Jhoot Dange Lynching Fasad Berozgari Kisan sucide Fake ancounter World tour Aur bhi bht kuch  ,[ 0.65541327  0.32003623 -1.0221223 ],0
28811,negative, Report card of Rahul is not bad . 5 salon me 6 seat ki badhat Kya Kam he ji . Bechare ko bekar me pa â€¦  // t . co / 5x8QFQdHNh  ,[ 1.0435333  0.4122787 -1.5191659],0
43371,neutral,   Saheb ye nahi Hua toh hamara Jeetna bhot muskil hai vqnchit agahdi aur mns â€¦  // t . co / ZkvFK7IicR  ,[-0.00747239  0.70091283 -0.69638944],1
24738,positive,   I offer my praying for the good health of your mother . Just watched news that â€¦  // t . co / SpCaOZKmlI  ,[-2.4057562  0.5240422  1.6612083],2
30346,positive, Maa bharat ke ashirwad se aapko cabinet mantri banaya gaya aapko hardik shubhkamana Mujhe Lagta hai a â€¦  // t . co / yw1FJ6aE  ,[-2.6964202   0.54697794  2.1707592 ],2
25690,positive,  Thank you President  for gracing the Swearing-in Ceremony . I look forward to further strengtheing India-Sri â€¦  ,[-2.5767636   0.13158761  2.4898734 ],2
20982,neutral, Sir aapke survey ke hisaab se Rahul ji aur Modi ji mein bhi kaante ki takkar thi Aapke durvery bhi aa â€¦  // t co / veV3RU5zsm  ,[-2.097383   1.3276166  0.86324  ],1
11070,neutral,   _ stark ye Baba ko dekhna chahiye   ,[ 0.00647479  1.5228767  -1.1096438 ],1
19646,neutral, _ umer  ni yr owl din main ni hota .... yeh loomri tou ni hai kahiin ?  ,[-1.0216742   2.200054   -0.72346884],1
23465,positive, _ ashutosh  Tu bohot sweet hai cute hai pyara hai acha hai bohot mast frnd hai mera Hmesha r â€¦  // t co / HzvVl7kX5V  ,[-2.3733165   0.00760992  1.9551275 ],2
11834,negative, Wah ab bachpan guzar gyaa . This fantasy is over now ðŸ¤£ðŸ¤£ðŸ¤£  ,[ 0.94743866 -0.280549   -0.75503033],0
30844,neutral, BC mai nhi dekh paunga .... Opponent bohut hi harami team h bc ðŸ˜‚  ,[-0.05607427  0.599763   -0.70225996],1
10724,neutral,  _ Prospective _  _ Shayer Manzil unhi ki milti hain Jinke sapno mein jaan hoti hain Pankh se kuch nahi hota Hauslon se udaan hoti ha â€¦  ,[-0.07048755  0.582925   -0.56779015],1
33051,positive,   I'm In Chittorgarh Bahut Hi Shandar Safai Stn Per Hai Beautiful Painting Stn Parisa â€¦  // t . co / rD3jNAM0oc  ,[-2.60048   -0.3356598  2.4910965],2
41528,positive,  __ Insan  Dhan Dhan Satguru Tera Hi Aasra â£ï¸ Good Morning PApAji â¤ï¸ Thanks For Giving me new Day ðŸŒ¸ Bless Me for M â€¦  ,[-2.553348   0.3753417  2.1130996],2
22135,neutral, Desh perm sab karte hai chaheya wo Hindu ho ya Muslim example military force jaha log mazhab nahi â€¦  // t . co / yxA9tdWeLc  ,[ 0.1644571  0.43426   -0.7137639],1
11275,neutral,  sak023 Meny nhin dekha abhi . Kya topic hai ?  ,[-0.19195086  1.5984744  -0.9641563 ],1
10879,negative, Tab Congress hans rehi thi Aaj tum Bjp ke paale me khade hokar Media ka nakaab pehankar Hans rehi â€¦  // t co / usUzzh3F9w  ,[ 1.327329    0.20885949 -1.4424897 ],0
5334,neutral, Iss baar mufti Muneeb nay 30 rozay karwanay hen .  ko galat Jo karna hai . Muneeb bhi hadd kardaiga  ,[-0.30801484  0.42041835 -0.32936013],1
10060,neutral,Jo drama lit houta hai uski cast shit hoti hai Ajeeb  ,[-0.0427297   0.90216017 -0.8226686 ],1
31709,negative, Kyun be harami 179 hahaha krra tha ..... ab khud k team k haal dekh .. Is bar coach zinda aayega vapas kya ?  ,[ 0.6847994   0.08754119 -0.9301896 ],0
32826,positive,    _ nichols  You â€:trade_mark: re such a good guy Michael  ,[-2.6516774  -0.14547275  2.51327   ],2
29977,negative,  A to chutiya nikla suhar k aulad  ,[ 2.7304702 -1.024644  -1.7964686],0
36799,neutral,  Oho ? 79% aa ? Abbaa ? Does this mean even TDP party people also want  only ? Or are they just 21% ? .. Just asking â€¦  ,[ 0.5821627  1.4243023 -1.7320728],1
3434,neutral,  _  Bhai kiyo fake news phela rahe ho me game khelta hun asi koi jagha nhi asi game mein ðŸ˜£  ,[-0.01654257  1.0632894  -0.89778525],1
