Uid,Sentiment,clean_text,proba,preds,actual
11228,positive,When she sends I love you but the message shows * forwarded *  // t . co / uWwskjadQt  ,[-2.7487645   0.15470901  2.0774174 ],2,positive
26520,neutral, Sarfaraz to theek hai Bangladeshi captain ki jacket pe Crest kaise bigad Gaya ?  ,[-0.1051897  1.0822046 -0.9788771],1,neutral
43716,negative,  Iski hal yahi hai .. Aan Ka Ban Ka Gyan Ch ** de Brahmand Ka :face_with_tears_of_joy:  ,[ 0.9299138   0.01777645 -1.133019  ],0,negative
14422,neutral,         …  // t co / jPLBnSpkYa  ,[-0.5140824  2.265418  -1.1293362],1,neutral
9187,neutral, Samay Samay ki baat hi  _ rathee ab # ModiIsNoDivider # timemagazine ispr kch bolne ki himmat bc …  // t co / tG43OAFL9e  ,[-0.1724482  1.0294838 -0.721095 ],1,neutral
16088,neutral,Rahul Gandhi lost in Amethi Priyanka Gandhi failed to be the brahmastra that she was supposed to be . Congress is …  // t . co / 319Y4s5aV8  ,[ 0.28665236  0.83869475 -0.9936324 ],1,neutral
43188,neutral,   _ Rohatgi  Payal should check her varna first ? # Fake hindutv # JodhaAkbar daughter  ,[ 0.86346656  0.89155924 -1.5346698 ],1,negative
27888,neutral, smilesmayvary Well itna bhi ni hogaya but still ... idk how that is possible .  ,[-1.2393591   2.5367186  -0.92259747],1,neutral
24495,positive,   _ Khan _ DXB  Everything is going to be better we will see inshallha :four_leaf_clover::dizzy::sparkles:  ,[-2.481441   -0.24966745  2.3800623 ],2,positive
26405,positive,Proud of you sir having u as # HRD minister of India    _ Manda   // t . co / npcfGZqm8F  ,[-2.9544      0.66696745  2.1746898 ],2,positive
11095,neutral,Part1-Vote ke din kitne hain chan bhar bhi nahi jo jina parega wohi Jindagi Age badhte hue Peeche chalne lagi …  // t co / 1Wcz34l8ga  ,[ 0.2632657  0.6690231 -0.8829983],1,positive
14871,positive,Sbi new parliament member ’ s ko dil se bdai deta hun v asha karta hun k jis ash or visvas sejanta ne apko desh v des …  // t . co / 6TBgKiOlKc  ,[-2.2174516  0.5034639  1.8039093],2,positive
29863,neutral,  Abhi toh oath liya v nahi media ke sath peacefuls ka v agenda 2024 shuru ho gaya hai I …  // t co / 6mEvmWf9qM  ,[-0.03491247  0.91894674 -0.8082847 ],1,neutral
15287,neutral, _ low20  _ Idk mine what ’ s yours I ’ ll addd you  ,[-2.06009    2.2837813 -0.0800323],1,neutral
30299,positive,Look at this sexy thing :loudly_crying_face::smiling_face_with_heart-eyes::fire: Wajih Taseer aka Bilal Abbas ! # BilalAbbasOnJeetoPakistan  _ khan  // t . co / zaps4h7mYG  ,[-2.4652858   0.75047666  1.4006726 ],2,positive
43337,positive,   Congratulations  ji Desh aapka yogdaan BJP aur ab desh ko majbo …  // t co / sv7F6lXas4  ,[-2.274486   -0.12122434  2.3270142 ],2,positive
16754,negative,    Desh me Hindu dharm ki raksha karne valo ko hi jhute aropo me fasaya ja raha hai # WeSuppo …  ,[ 0.6222593   0.01298066 -0.6394407 ],0,neutral
30707,neutral,  Bjp ko badhai . Rajasthan ki . janta bjp se kabhi naraj nahi thi ... vidhansabha ke election …  // t . co / 50izvNL7gI  ,[-0.36439994  0.71974105 -0.31847346],1,positive
2404,neutral, Hi Brooke stores usually should have substitute lines for the main things if they do sell out . I will …  // t . co / EjnozfocN5  ,[-1.705357   2.6712782 -0.4926149],1,negative
28675,neutral, _  Ahy parang gusto ko yang free dinner for the graduates char cc   ,[-2.1549141  1.713175   0.2264522],1,neutral
32452,neutral, Ahh dear I can feel you haha  ,[-2.0694656   2.3481188   0.04708185],1,positive
16654,neutral, PM k sapath grahan samaroh me nahi jayega toh Congress ka koi leader nhi jaEyega  party ne kaha # PAPPUnhitohPAYnhi  ,[ 0.29545346  0.8736356  -1.1446531 ],1,neutral
1192,negative,  _ Rohatgi Tere maa baap ne bohat badhiya sikhaya hai certificate batna sabko ki kaun kiska chamcha …  // t . co / xmdkSszCN2  ,[ 1.374194    0.08264523 -1.4514933 ],0,negative
30963,negative,If this is true this is seriously shameful itna baigharth koyi kaisy ho Sakta ha just can't blve this I wish ye …  // t . co / ALgCrmUrxZ  ,[ 2.267424   -0.71411926 -1.5223947 ],0,negative
24294,negative, oye ghadoo pakistan ke ghulam media PTM ka Maqsad to yahe ha ke insane jane awr zaya na hoo chahe …  // t co / 09DnoDSKx5  ,[ 1.7223024  -0.25742385 -1.6049515 ],0,neutral
22412,positive,    PRANAM PRANAMG OOLLTHE BEST TRUTHFULLY TRUTH LOVE PEACE UNIVERSELS UNIVERSES RAINBOW UNIVE …  ,[-2.6861157   0.49378443  1.7783686 ],2,positive
2018,neutral,  Arey bhau iss bar budget kaam hain na :face_with_tears_of_joy: Lonavla se direct goregaon filmcity mein set laga hain :grinning_face_with_sweat:  ,[-0.38250786  0.9998032  -0.74848753],1,positive
36320,positive,  :TOP_arrow: ( Salman khan ) (:heavy_multiplication_x:╭╮:heavy_multiplication_x:) Best fight (:heavy_multiplication_x:╭╮:heavy_multiplication_x:) scene 〣( ºΔº )〣 movie ~ See  :TOP_arrow: Instagram photo by (:heavy_multiplication_x:╭╮:heavy_multiplication_x:):TOP_arrow:  …  ,[-3.0755281   0.96210116  1.7021803 ],2,positive
38102,positive,You guys ! Last night was so much fun ! TY  4 the raid hosts bitties gifted sub & love ! TY  _ merino &…  // t . co / MMJYT0CMbQ  ,[-2.5661325  -0.37963217  2.5854802 ],2,neutral
26848,negative, _ 54  Lula laynay gay ho bc eligibile e nae ho tum log ganduo khelnay kay liye .....  ,[ 2.3635979  -0.46936488 -1.8097004 ],0,negative
23388,neutral, _ PATRAg  Modiji ne un rajyo me Congress ka zero balance account khulwaya hai . निर्धन योजना :rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::beaming_face_with_smiling_eyes:  ,[ 0.06021226  0.98359746 -1.1708637 ],1,negative
28726,positive,hakeypham love vloglist I have been wating forever it feels like and I am so Happy ! Just had to say cant watch ano …  // t . co / JO66vynen5  ,[-2.3086329 -0.5770622  2.1326413],2,positive
36395,neutral,   Jo tum online dekhte ho vahi ad mei dikhta hai Iss se jyada clear koi nahi …  // t co / YjAyLGgazb  ,[-0.5545605  1.6183267 -1.0312296],1,neutral
14565,negative, Kyuki Congress wale itana chillate the ke kuch hadd tak ussi wajah se logo ne vote nahi diya hoga ab …  // t . co / ks9TeZvqQT  ,[ 0.81627625  0.55661464 -1.2678186 ],0,negative
30504,neutral,Mera pet dard ho raha jas hash ke :face_with_tears_of_joy::face_with_tears_of_joy: ye arsal kitna bada dramebaaz hai :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: specially sahana and bejaan ke samane :face_with_tears_of_joy::face_with_tears_of_joy: And …  // t . co / FzFPahenuk  ,[-0.2713115   0.4332906  -0.38096628],1,negative
45152,negative,What can be worse ... Stone pelters Ye kuch nai krenge J & K Police Hume kuch krne nai dete Government Kuch to …  // t . co / JF7sK6SwkI  ,[ 1.4967817   0.34623325 -1.621925  ],0,neutral
2477,neutral,  Congress Kon maar KE India ko super power bana Diya h aaj ye Jo huA wo corruption K …  // t . co / sBBlS2tKsm  ,[ 0.04998282  0.66551054 -0.717968  ],1,negative
9014,negative, tere baap ki aukat nahi hai unke samne ... Don't you feel ashamed defaming such a simple & down to eart …  // t . co / of40itCSAy  ,[ 2.0030274 -0.6098368 -1.4505004],0,negative
16515,negative,  Haan tm jese transgender gaaliyon k hi haqdaar ho :grinning_face_with_sweat::face_with_tears_of_joy::face_with_tears_of_joy: bta bhai ab mere liye tweet kb ayegi ? K acc report kro biya ka ?? htt …  ,[ 1.2507551   0.25468317 -1.3956913 ],0,negative
28881,neutral,  _ sharma Mandir masjid gau raksha k sath inke kaam bhi ho rahe hain .. Teri jalan hum samjhte …  // t . co / 6wfKW8q0ja  ,[ 0.2849697   0.4644555  -0.74990475],1,negative
17969,neutral, _ aditi   _ Talaf6  Hahahahaahahaa htttt matlab kya # 15DaysToBHARAT  ,[-1.4136806   1.6540234   0.05922143],1,positive
18776,positive, mam meri modi ji se gujaris hi ki aapko aor 5 saal maoka de aap pravasio ke liye ab tak sabse achchi …  // t . co / zynM4LtENo  ,[-1.8607677   0.30745238  1.5179693 ],2,positive
26695,neutral,    jai shree ram bhagwan aapka bhala kare :winking_face_with_tongue:  ,[-1.5368348  1.1362268  0.63255  ],1,positive
13562,positive,  :smiling_face_with_heart-eyes: Dino is one of the most amazing puppies we ’ ve seen . It ’ s been a pleasure to be able to see his progress  // t . co / pEv …  ,[-2.591239   -0.42238042  2.2281213 ],2,positive
34944,neutral, sir hamare gram panchayat siswa mela 271206 pachpedwa me koi tube well Na hone ke Karan poora ganna so …  // t co / Knmyhe3Ufk  ,[-0.9850587  1.2555681 -0.1986806],1,neutral
2403,neutral, Apna kaam ker dhang say ... I advice --- ka bacha na ho to . 2J praE kya pari Apni nabaiR tu . Khana …  // t . co / r7tPVXlCgr  ,[-0.6991475   1.2727513  -0.74833477],1,negative
12029,neutral,Educated Bht zada Educated samna kutta a jya to usko sheee ke jaga excuse me bolna waly .....!  ,[ 0.19838215  0.5506777  -0.81589216],1,neutral
20592,neutral, Atleast tv ki pe oath to family dekhti Kya dushmani hai puri modi family ko modi se  ,[-0.27314734  0.61495775 -0.4613924 ],1,neutral
38150,neutral,  Aayega to modi hi .... Please ab lagne lga h feminism and communism ab tumse na ho payega …  // t . co / xFvllwytIC  ,[-0.22403055  0.7235952  -0.47339833],1,negative
27980,positive,  Modi ji aapko bahot bahot badhai ho ki aap hamary desh ky fir dobara mp bny aap agy bhi esa kam kriyega hamy aapsy yah …  ,[-2.382761   -0.41421255  2.6864946 ],2,positive
26528,negative,   Jaleel kar diya nahi bulakar ... Yahan ke jo haramkhor jo yahan ki kha ka …  // t . co / MwZJTWz0Pg  ,[ 0.84465945 -0.12187798 -0.9712717 ],0,negative
32551,negative, ye extra votes jo government employee bahar rahte hai apni constituency se unke h . vo EVM me nhi hote ballet se hote hai  ,[ 0.6621756   0.55212426 -1.3272911 ],0,positive
25133,positive,  _ Luckiest Happy # BrothersDay to You MSG Bhai :smiling_face_with_heart-eyes: You are a Big Security to me :red_heart: Thankyou 4 being my Bestest Caring and Bravest Brother …  ,[-2.4165902  -0.35091177  2.4904041 ],2,positive
6298,negative, ye talibani nai islami zehniat hai choty dimagh k maalik tm jaisy nam nihad musalman e image kharab …  // t co / AJXMrst87m  ,[ 1.3135867 -0.1774978 -1.1864685],0,positive
28305,neutral, _ acula _ 99 Aap ka irada hi nhi hai proff pass kr k bhi treat nhi dety :unamused_face:  ,[-0.7187821  2.091338  -0.9748971],1,negative
33526,neutral,   Amit sir Congress ke netutva main koi rastravaad Nahi hai yahi mudde par Woh election bar bar harenge  ,[ 0.25845966  0.72103834 -1.0177599 ],1,neutral
25224,negative, Need to complaint in Police station ..... aise maulana ki vjah se kisi nirdosh ko saja nahi mil ni chahiye .....:folded_hands::folded_hands::folded_hands:  ,[ 0.6221292   0.08932689 -0.78473324],0,neutral
20490,positive,   I m verry proud Modi sir I love my India I salute sir Aapako sastang pranam  ,[-2.4258783 -0.4351426  2.5492172],2,positive
28044,positive,  Sushma Ji has set great bench marks in foreign ministry .  Sir you have …  // t . co / frasvx55kw  ,[-2.3210454 -0.5217214  2.5107708],2,neutral
15770,neutral,Not every problem needs a solution some only need Jo hoga baadmei dekha jaayega .  ,[-0.4895162  1.9617381 -0.956507 ],1,neutral
25050,positive,  Well - Cant ask for more .  sang a love song for me in this interview ! ) easily the most fun filled inte …  ,[-2.8337977  -0.15280645  2.3483856 ],2,positive
21734,neutral,  Abu _ Bakar  Yaar ye short course walay boyses ki hardships ko cash kartay hein Aur wo becharay wakaye jaan day rahay h …  ,[-0.09529636  0.96764606 -0.85347915],1,positive
9503,positive, Manani mukhyamantri ji Banda Bhoomi Sanrakshan sinchai Avm jal Sansadhan Vibhag me bhi bahut bhars …  // t . co / P2YTx58gKt  ,[-2.59444    1.2950261  1.4208552],2,neutral
32786,negative,   Aur kuch andhbhakto ko ye bhi nhi pta Hoga ki India ki GDP China se peechi ho fyi hai iss saal  ,[ 0.58877796  0.35795277 -0.9985448 ],0,neutral
32754,negative,Mene khud ka tamasha khd bnaya # logon ny mjhy kya girana tha # mne khud ko khud giraya h # chlo azma k dkh lety h …  // t . co / fj1Cl3xYY4  ,[ 0.9367685   0.02300673 -0.9946441 ],0,neutral
22792,positive, _ farook8  HANAAAAAAA HAPPY BUDDAY BABYYYY :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart: HAVE AND AMAZING DAY WEEK MONTH YEAR LIFE LOVE :purple_heart:…  // t . co / qER4CgF3Tb  ,[-2.5708714  -0.37085772  2.5280538 ],2,positive
5332,negative, _ PATRAg Jab movies or tv nahi tha to rape nahi hote the daketi nahi hoti thi aap jis sanskruti ki bat kar …  // t . co / TU141PXJZf  ,[ 0.7534285   0.23504639 -0.96409047],0,negative
11088,negative,  _ gn  Saale kathue halala ki aulad jiske asli baap ka ata pata nahin hai bakwaas …  // t co / qFMgHSE4du  ,[ 2.097704   -0.45290428 -1.6093559 ],0,negative
22708,negative,Bedhadak jao ... agar kutton ne napak harkat ki to Pakistan duniya ke nakse se Gayab hoga .  // t . co / F6ZGuMJnaq  ,[ 1.5061191  -0.32323807 -1.2669928 ],0,negative
12577,neutral,Yun dil toota ki jaise ki samundar me kisi ne patthar phenka ho Aur wo patthar kitna gahra chala gaya Iss baat ki …  // t . co / WUr7s0bKTc  ,[-0.33203608  0.5042665  -0.11058567],1,neutral
14833,positive,        Wah ji Wah Bhuat Khub Janab  ,[-2.333303   -0.19568218  2.3696918 ],2,positive
37734,positive,Ham sab aaj bahut khus hai aaj pm narendra modi ji dusari bar pm ka sapath lege ve apane imandari or bahumukhi vika …  // t co / nJpvgVyp5V  ,[-2.5717256  0.2239426  2.3548188],2,positive
42602,positive, _ satyapal Congratulations sir ji App ke sat sat hamne bhi bahut mahnat kri tabhi hmko vijay hasil hue App Baghpa …  // t . co / W8vOhPaGPr  ,[-2.4667578  -0.44995958  2.6665852 ],2,positive
31203,negative,  _ 786 _    Are aaliya ye jahannum ka irdhan khsbbis ka Aulad Iski is liye sulgi h ki aala h …  ,[ 0.42634964  0.29135826 -0.7928182 ],0,negative
37671,neutral,Hey Bhagwan ab stop getting historical Jisne bhi propose kiya ho implement kiya ho bat khatam ho gayi na - let ’ s …  // t co / lTUSrUf2PI  ,[-0.08399166  1.067303   -0.92198396],1,negative
18755,neutral, _ com koi inko pucho ki BC pese kya iske dahej m aayenge jo gov in free rides m lagayegi ?  ,[ 0.2721536  1.4900773 -1.4197417],1,negative
13102,negative,    Koi sabut ya kalpanik story wale hindu dharam ki tarah bina fact ki baaten  ,[ 1.1915894  -0.04187329 -1.170986  ],0,positive
13007,neutral,Haha wen the love tweet gets  by  teekhalal .. panipuri wala .. chai wala also .... aur koi bacha bai bhai ?…  // t . co / Y4vNU7HjP3  ,[-1.9157422   2.2409322  -0.31084552],1,negative
23780,neutral,  _ Warrior Didi Twitter account band karke bhag jayengi :face_with_tears_of_joy::face_with_tears_of_joy:  ,[-0.745845   1.7533495 -0.7840237],1,positive
30297,positive,I am damm sure cricket ka crown to India hi jeetega # CricketKaCrown excited for # ENGvSA match  ,[-2.2580109   0.43834823  1.8506078 ],2,positive
35850,negative,  Log kitna bara chootiya hy jhoot ko such manker vote krdiya bcz of govt foult terror bring …  // t . co / GS48cqZJE3  ,[ 1.1142799   0.23806903 -1.2673651 ],0,negative
27802,neutral,Fellas if you're planning on DMing Eid Mubarak to every girl you know user this website so it doesn't put them al …  // t . co / oYG4OTFcGT  ,[-1.7162112   2.0543668  -0.27347717],1,neutral
22715,negative, Pata nahi sab mullo ki kyu gulami karna chahte . when hindu are torched everyday in Pakistan  ,[ 1.8362995 -0.5762196 -1.3452765],0,negative
35238,positive, We r wd uh sir .... No matter whatever the difficulties in the way .... We can face em .... Pakistan zindabaad :red_heart::red_heart:  ,[-1.7060543  -0.72280866  2.2166553 ],2,positive
16442,neutral,    _ rt   _ Network # ViratKohli Love :smiling_face_with_smiling_eyes: iss bar ghar Le aana world :trophy:  ,[-1.8924562   1.1948586   0.63256496],1,positive
36785,negative, _ Ind   Iss congressi piddi ki abhi ye halat hai jab  ne oath hi liy …  // t . co / THUxRPCEXi  ,[ 0.99641204  0.2128775  -1.1572541 ],0,negative
5213,neutral,         …  // t co / 8xmUB5VYXW  ,[-0.47801346  2.161104   -1.0998911 ],1,neutral
14399,neutral,Ha ha ha bapu zinda ho gaye  // t co / wV6gD2GFVW  ,[-0.6982028   1.6704662  -0.67333776],1,neutral
727,negative,  Ab ye chor $2000 ki drug bolkay funding laingay ( read KHAYENGAY ) aur $8 ki drug Australia se manga k dou chaar din Sindh main …  ,[ 1.5533844   0.05142346 -1.5749322 ],0,negative
44663,positive, _ happy birthday :red_heart: may Allah shower blessings on you :rainbow:  ,[-2.395011    0.24437316  2.0684185 ],2,positive
31169,positive, Ye team world champion jarur banegi because captain of this team is  ji .  ,[-1.9590735   0.63566744  0.9404604 ],2,positive
4826,positive,  # DeraSachaSauda   Good night Papa ji come in my sweet dreams please bless me and all insa fa …  ,[-2.2306244   0.06795211  2.2265038 ],2,positive
25195,neutral,  Itna sadma laga h bechare ko sahara dene wala bhi koi nahi hai Amrinder Singh se l …  // t . co / RJtzTr4sTU  ,[ 0.26751563  0.80931956 -0.9886685 ],1,negative
25860,positive, _ alebrahim Thank you so much ya a6yab dalal :loudly_crying_face::growing_heart::growing_heart::growing_heart: allah yibarek ib 3umrech beautiful weyach ya rab ou ilfal lekum enshallaa :two_hearts::two_hearts:  ,[-2.494804    0.05864665  2.128499  ],2,positive
21178,positive,  Sir aap bjp ke agle cm banege advance in congratulations sir ise bar aapne sbhi ka d …  // t co / i7t6oRRJ95  ,[-1.731552   0.2691819  1.3869497],2,positive
28008,negative,Knowledge ghanta Nahi ... auqat Kisi k saamne Nahi ... bolne Ka saleeqa Nahi ... fir bhi 500/- mai bik Kar rozi roti kama …  // t . co / igz3pmKC1T  ,[ 1.3038403  -0.09809285 -1.3429128 ],0,negative
6610,neutral,  Drop your fav person in twiiter Mine  _ raho Meray liyeh yeh bandi sab sai Best hai :alien_monster: Wbu ?  ,[-1.9008245   1.7412518   0.23970872],1,neutral
23497,negative,* friend post story of smoking & alcohol * Outer meCoool bro ! * Inner MeRukk ... bc .. rukk .. abhi tere baap ko iska s …  // t . co / RcYXKSLpbi  ,[ 0.9277697  -0.11581727 -1.1256405 ],0,negative
32449,neutral, bhai aaphiko sirf etne zabardast scripts kaha se milte hai ??? aur aap har movie main apni performances m …  // t . co / JJ1pWPaBV2  ,[-0.8723517   1.187651   -0.49188048],1,neutral
14698,neutral,   yeh wo system jahan merit ki koi jagha nhi and no consideration of co …  // t co / D5HEyXldyC  ,[-0.54491943  1.3924216  -0.9387739 ],1,negative
7840,neutral, Mujhe samajh ni aya please clarify ma'am  ,[-1.6938969   2.5790877  -0.22780733],1,neutral
42828,positive,  _ swadeshi  Congratulations & best wishes to him . Hope he will follow the people-fri …  // t . co / z1L6taqehh  ,[-2.5018692  0.2096003  2.1107125],2,neutral
24527,negative,Daku # NawazSharif aur Daku # AsifZardari jail mey hi kutty ki mout Mary ga ye # Pakistan ky 22 caror gareeb awam ki d …  // t . co / Xb7tVsViUt  ,[ 1.5699326  -0.29371756 -1.4116431 ],0,negative
10285,negative,   Tum salo chamcho kabhi nhi sudhroge tum pappu mutra ka sevan karte rho bs  ,[ 2.1215038 -0.3867435 -1.7533488],0,negative
4859,positive, Congratulations Modi ji . but Mai aap request Karta hu ki ghazipur ke Manoj sinha Ji ko aap bhuliyega …  // t . co / YRSHEdXhy4  ,[-2.6658     0.814122   1.9175254],2,neutral
29282,positive,Wow Pehli Baar Itna Badhiya Fantasy App Dekha CricZar  Very Unique Download & Try It -  // t co / wXTg4SbbgF  ,[-2.8814998  0.8427027  1.5731864],2,neutral
19441,neutral, Rahane do . Tumse na ho payega . BJP is best . Tumko bus chillana aata hey kaam karna nahi . Modi se s …  // t . co / ElU7inJGeX  ,[ 0.2700868   0.45612437 -0.67582965],1,positive
28554,neutral,   5 Saal sarkar nam ki kendre mein fir bangai ab tumhein bhi sangath ka …  // t . co / JvSh0AYZKi  ,[-0.49375266  0.699537   -0.16084723],1,positive
26769,negative, right ab dekhna tv pur loi debate nahi dekhega sab chanal wale dale h  ,[ 0.95880383  0.5755344  -1.5043752 ],0,neutral
6585,negative, Kashmir India ka atoot ang tab hoga jab India khud rahy ga War kro ge to India nhi rahy ga War n …  // t co / SpSAQRzDmg  ,[ 0.70713276  0.25963774 -0.8426332 ],0,neutral
38,neutral, Desh bhakti baat wahi samajh sakte hai jo khud deshbhakt Wo log to sirf Bharat tere tukde hong …  // t co / rMdZSiwSGT  ,[-0.1993309   0.24484317 -0.00944779],1,negative
39163,positive,  :red_heart: Good morning my sweet sweet papa  ji :red_heart: :rose: Plz bless me more sewa sumiran parmarth ka bal :flexed_biceps: bak …  ,[-2.4670882   0.64392555  1.8195021 ],2,positive
27316,neutral,   Kitna bhi tum kongresi chupane ki kosish karo par tumse chupta hi nahi h dear s …  // t . co / 9i0kSVl0I5  ,[ 0.18952592  0.5235384  -0.524138  ],1,negative
22855,neutral,Hahahaha . You are welcome bro . Rich men don't pose well you know .  // t . co / 6XU3MonEKw  ,[-1.3656195   1.2920394   0.16325049],1,neutral
29878,negative,pta nahi ...... I never Had Lol ! Join karke aur Top position pe pahunch ke Job chodna is sthg . big . Humein mili h …  // t . co / YXbFUK0J8d  ,[ 0.360164   0.0819799 -0.6109858],0,negative
6568,positive, congratulations to you and best wishes . Sub ka saath sub ka vikas aur sub ka Vishwas yehi h Sub ka Bharat VEER BHARAT  ,[-2.145698  -0.4577649  2.5639844],2,positive
32039,neutral, Agar ye bat sach hai to bjp aur congress dono ko khaskar congress ko dub kar marna chahiye o is …  // t co / jmD8HJGNff  ,[ 0.30873257  1.1493139  -1.2700576 ],1,negative
29899,positive,BMF & Patriot Syed Algazi wishes Dear Laxmi Agarwal A Very Happy Birthday . May Allah bless you & Pihu with all the h …  // t . co / zbxoV8eKia  ,[-2.4301205  -0.18426658  2.560451  ],2,positive
30569,negative, _ hindu Bht acha kiya ye bht pehle hi kr dena chahiye tha waise b ye godi media opposition ko insult krne ke ly bulati h  ,[ 0.49572405  0.42496744 -0.85159093],0,neutral
41173,positive, You are the best thing to have happened for India ! I am waiting to hear the words Mei Narendra Damo …  // t . co / 5JnKI47p7R  ,[-2.3638153 -0.4190918  2.491571 ],2,positive
13004,neutral,  Conclusion _ aap to nhi sudhrne vale # FAKE account :grinning_face_with_smiling_eyes::smiling_face_with_smiling_eyes:  ,[-1.5695959  2.379018  -0.453731 ],1,negative
17947,positive,  With respect honeble pm sir aap ko bahut bahut badhai ho . Aap ko outh lete dekh dil or dima …  // t . co / 5XdMP7OaRL  ,[-2.7481494  -0.24350022  2.7239878 ],2,positive
16935,neutral, _ commie Aise pragya thakur bhi mandate se hi saansad bani hain .. Pr isse uska kiyaa dharana sahi nahi ho jaayega ...  ,[ 0.25850084  0.27940553 -0.6347086 ],1,negative
35524,negative,     Sahi but inki lasho ko petrol dalkar hi jala diya jana chahiye . Nahi …  // t . co / 0Z2kbd7BdT  ,[ 0.97109073  0.54768145 -1.4046729 ],0,negative
17445,negative, she knows what she is talking Galat kaam ye kare gaali BJP ko de ? ye apne aap ko hoshiyar samajh ti hai > baaki bewakoof !!!  ,[ 1.6316801  -0.12312965 -1.5501828 ],0,negative
8926,neutral, _ Brigade  _ ak Sorry tumne nahi Romeo ne btaaya tha parso whatsapp pe  ,[-0.68195575  2.291279   -1.2100633 ],1,neutral
40279,neutral,  Most World Handsome Most World Cute Most World Charming Man Shahid Kapoor This Reason ! Ye Hai Duniya Ka Sabse Khoobsur …  ,[-1.729194    1.6054767  -0.07327901],1,positive
20940,neutral,  _ Kamine    _ Gaze  _ arushi  _ ki _ jai  _ hun  jayegi *  ,[-2.3814456  1.3383646  1.104414 ],1,neutral
35035,neutral, _ Aisha  _ awari  _ chanda  _ hun  its _ TAD07    _ shahkar  _ mar  Good hai  ,[-2.373106    1.3658926   0.90727144],1,positive
24744,neutral,Something not sitting right in my spirit and i really don ’ t know what it is  ,[-0.2820452  1.1866512 -0.4660766],1,neutral
21538,negative,  Saray noon league kutay bhgori kay media house ki paidawar jinka najaiz bap modi hrami hai  ,[ 2.0877318  -0.58989155 -1.4846908 ],0,negative
42306,positive,Sri Narendra Modi Ji Jay Jay Kara BJP in 21 states Form Govt ' Victory Th ...  // t . co / cbiOajUuhE via   ,[-2.082676   0.2449719  1.8602294],2,positive
3476,neutral, _ bose07    Yad aya Abhinandon ke kapde humare pas he hain . Kehna …  // t . co / JNP2B4kBz7  ,[ 0.25890392  0.89991564 -1.0416764 ],1,neutral
22721,neutral,Tottenham ki kismat kharab ya accuracy ? Samjh nhi araha :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: # UCLfinal  ,[ 0.02451591  0.50645894 -0.52725697],1,neutral
34508,neutral,  Its always “ eid mubarak ” but never lemme send you eidi  ,[-1.9719886  1.3837839  0.5625609],1,neutral
22387,neutral, _ Bayy  _ 0ne _ here Yeh song ka name btaa  ,[-1.4043493  2.3082106 -0.5777846],1,neutral
18460,negative, Joker bane gumte hai . Dress code tho abba ne sikhaya nahi . Beizat beabaru hoker gum raha hai yeh paki .  ,[ 0.72115207  0.2516383  -1.1306442 ],0,negative
955,neutral, Thicccccccc ! XD ( I can confirm that  did this for a dare . I'm one of the witness hahaha .)  ,[-1.7147917   2.3713808  -0.51212096],1,positive
8159,neutral,  Bina Baat Bewajah Bina Kuch soche Gaan Marwana Koi Inse Sikhe Chewtiyon k sath rahoge Toh ya …  // t co / XbglTFU1Xk  ,[ 0.23943737  0.2747941  -0.5345521 ],1,positive
19424,positive, veryy very happy birthday to you sirr .. aap aur jyaada film banaate rahe aurr hame hasaate gudguda …  // t . co / MYLHnQGkPA  ,[-1.8105341  -0.38080275  1.920114  ],2,positive
34855,neutral, O bhai jaan England say tou series har gaye hoo magar World cup main kutch rizq halal kar leena Sirf se …  // tco / T3r1zOQeUk  ,[-0.58826774  0.7069356  -0.03650932],1,neutral
13463,negative,    Agr usko jail na bhejte to congress wale gala pkdte ki mod …  // t . co / SxYaetuP2B  ,[ 1.2760127  0.4963594 -1.5849749],0,negative
43914,neutral,  Job Khana kuch nahi chahiay bas Pakistan pay strike Kiya 300 mara ( imaginery ) let's vote for modi  ,[ 0.23595914  0.55852216 -0.6912739 ],1,neutral
7943,neutral,  Unfollow karne ke phale hi wo suspend ho gai hai :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_tears_of_joy:  ,[-0.23913443  1.6837826  -1.3821182 ],1,neutral
38576,neutral, Hey back when I could actually pedal fast United got my bicycle around the world in mostly one piece .  ,[-0.9287151   0.63207334  0.23386165],1,positive
9790,positive,   The human civilization has been ever evolving due to those three words . Simon Go Back I Love You Modi …  ,[-2.3284419  -0.20449261  2.003165  ],2,positive
17297,positive,  Just watched # Sita Movie Reallyyy Amazing Performance ( nata vishwaroopam ) by   ,[-2.7907257 -0.2206954  2.3909783],2,positive
32582,negative,    avi inme appko musalman nehi dikhega agar koi hindu muslim ko mar …  // t co / 78ubFuAQHl  ,[ 0.66807157  0.40422004 -0.9613097 ],0,neutral
41825,neutral, Achaa Manoj Sinha ko harwa diya uska dukh mujhe bhii hai . Par kya pure desh me Gajipur jaise halat h …  // t . co / SAK9Bgpm8w  ,[-0.54125726  0.57494384  0.04002252],1,neutral
