Uid,Sentiment,clean_text,proba,preds,actual
4592,positive,5 more days till I see my baby ! Love you  gabriellerule  // t co / SrjhulEVZV  ,[-2.103935    0.11836746  2.6277082 ],2,neutral
13267,negative,Shame is a word unknown to you . I shouldn't even say shame on you . Lanat hai aap k mounh per wesey .  // t . co / TW2KxjV2Zj  ,[ 2.5400863 -1.304913  -1.5939933],0,negative
38327,negative,  Bhut sharm ki baat h ki log aise troll krte h in jaise logo ko fansi honi chahiye ..…  // t . co / pciCnNjs3K  ,[ 0.97828865 -0.04880192 -1.271188  ],0,negative
40107,negative,  I am not a connoisseur of anything because jo cheez bol hi na paao wo ban ke fayeda kya  ,[ 1.6294353  -0.24662071 -1.5768127 ],0,neutral
43472,negative, Ye Sab anchors ke Naam par dhabba he . If media code ban Gaya to ye Aadhe Desh me logo Ko religion ke N …  // t . co / HOpC4X7rRb  ,[ 1.7480744  -0.71536636 -1.2229439 ],0,negative
14938,positive,   # MSGILOVEYOU Dhan Dhan Satguru Tera Hi Aasra Good Morning Guru Ji Have A Nic Day I Love You Papa ji  ,[-2.1458125   0.16223635  2.6537483 ],2,positive
19166,negative,Satta ki laalach le doobti hai . Janta ko murkh samjhoge to astitva bhi bacha nahi paoge . Poora opposition fake aur …  // t . co / tDHAirHgg2  ,[ 1.5923076  -0.41684103 -1.4358526 ],0,negative
2481,negative,   Kyu congress aur SP ke spokesperson nahi arahe hai to politics se cricket me agaye  ,[ 0.6794216   0.19139381 -1.2393548 ],0,neutral
27937,neutral,  _ CHRVS If i told u i love you and we fell off just kno i genuinely meant that shit and i still got that love and want u to shine ju …  ,[-0.35603207  1.4826177  -1.0389676 ],1,positive
7378,neutral, Aisha mat koro Momta didi nahi to BJP sorkaar raatoraat gir jayegaa :loudly_crying_face:  ,[ 0.21383773  0.9794056  -1.4097307 ],1,neutral
13092,positive, _ Kash Lol yep June is the Best month of the year !!  ,[-2.6493187  0.7501654  2.40327  ],2,neutral
6155,negative,Siyar agar sher ki khaal pahan le tho sher nahi ho jata hai jese hi muh kholta hai apni aukat bata deta hai . Ves …  // t . co / tuoc27neAV  ,[ 0.6226757  -0.05012329 -0.6536544 ],0,positive
5619,negative,  21 rajyo me 50 % mila h south me na k brabar h bi j pi rest of india me 50 % hai Ye murkh h isk chakkr me na paddo  ,[ 1.8066864  -0.44234952 -1.6029825 ],0,neutral
22119,negative,  Chowkidar ji jab tak aapke bahu betiyon ke sath esi harkat nahi hogi tab tak aapki yaki …  // t . co / aTRNMBkL7T  ,[ 1.592483   -0.36427745 -1.5692027 ],0,negative
31200,positive,Ate Belle  i received these babies today Thank you soooooo much as always :purple_heart::purple_heart::purple_heart: Thank you sa deco stick …  // t co / 2fscvsnbZj  ,[-2.2289593   0.25858036  2.574281  ],2,positive
22761,negative,Harris sohail k 2 chokay dekhnay k liye yeh awaam bc ussko team main rakhna chahti hai k classy shots khelta hai .  ,[ 1.0699618   0.02857269 -1.4264925 ],0,negative
15710,negative, Qahar qayamat toote padti whatsApp groups me bhi kaanphosi .... Bc stupid people  ,[ 2.3112063  -0.88153046 -1.6484957 ],0,negative
3946,negative,  Jo _ khan Yeh PTM wale saare hote he lofar aur badmash hn universties me chars aur larrai aur attan aur bus . Parthe koi nahi :face_with_tears_of_joy:  ,[ 2.0868673 -0.9192081 -1.3724282],0,neutral
31519,positive, happy birthday dear stay blessed behna May you have many more :red_heart: May aap ko ziyada nahi janti par mujay …  // t co / Wu2YyFWUOe  ,[-1.9805479  -0.08462765  2.7342393 ],2,positive
19675,negative,    Charachor ab jaldi hi hospital se wapas tihar jaege :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes: Pach sal to …  // t . co / dBZ9o2miyE  ,[ 0.50157183  0.4496586  -1.1863241 ],0,negative
6490,positive, Im proud of u mam n thank u so much aapne apna kam bahut achi tarah se nibhaya hai hum apko hamesha y …  // t . co / BsYc1C9rcq  ,[-1.6674514 -0.4470267  2.6934388],2,positive
8808,neutral, Delete for ne ka option hota kisliye hai kabhi smjh nahi aaya :rolling_on_the_floor_laughing:  ,[-1.3555691  2.3238928 -0.7607189],1,negative
38411,positive,   Ye Hi To Ha Wo ApnaPn Sir Jo Pore Pakistan K Mohb Islam & Pakistan Mohson E Pakistan :tulip::Pakistan::tulip: DrAbdulQadeerKh …  ,[-2.53975    0.7634744  2.2851734],2,negative
35285,positive,  I ’ m 49 I doubt very much or at all on the day of my 51st birthday I ’ ll wake up and say “ wooo-hooo it ’ s my birthday and I ’…  ,[-2.1729603   0.77753484  2.1854494 ],2,neutral
6672,negative,   5 sal mt bhejo sir media valon ki dal roti bnd ho jayegi  ,[ 2.0536888 -0.7213568 -1.5262136],0,neutral
17891,negative, Itni imandar ki congress ke pairo me gir gai LS election me sir kam kr lo ap log twitter twitter mat khelo  ,[ 1.8490329 -0.5739681 -1.3997729],0,negative
13277,negative,  Bin pende ka lota tere jaise aadmi ko hi bolte hain bhagode saale smuggling kar ka …  // tco / 0XXTSLfQfy  ,[ 2.5678337 -1.3694366 -1.5133202],0,negative
34451,positive, sir ji mai vikas tiwari meri taraf se aap ko namste dishtik bhadhohi tahsil aurai uttarpradeh ke madha …  // t co / mAzVpftp79  ,[-2.601312   0.698652   2.4383645],2,neutral
6297,negative,  _ gt  Are C Rahu gandi ki Tarah bat na kar Wo jo pm ki aukat k andar hona chahie …  // t co / Ze5JuSyVab  ,[ 2.1961045  -0.53797114 -2.064491  ],0,negative
28182,negative,Godi media RSS Bjp ke hisab keraedar for example sanaullah 30+ years desh ki sewa ki aj woh gaddar  …  // t . co / EIR5vMNSLT  ,[ 1.7244898  -0.40579984 -1.4926503 ],0,negative
7945,positive, I just listened to ajab si lehar honest to god I love that album  ,[-2.2000716  0.3249966  2.6249626],2,positive
39563,positive, Om Namah Shivaya :rose: :folded_hands: Jai Shri Ram :rose: :folded_hands::rose: Jai Bajrangbali :rose::rose: God is :tulip::tulip::rose: great :bouquet::bouquet::bouquet:  // t co / jKtoH0fRI9  ,[-2.5720944  0.5813409  2.4254098],2,neutral
15169,neutral, _ Agli baar se congress ki aukat sirf sabke vote katne ki reh jayegi jaise is baar up me kaate hain . Inc …  // t . co / Fk0aw9eqF5  ,[ 0.25165445  0.5852444  -0.9532858 ],1,negative
10105,negative,   Bjp evm chor aur bevkoof pm and murderer party president wyak thooo  ,[ 1.1025999   0.15848988 -1.450052  ],0,negative
38796,neutral,  Behtar to hai yahi ki na duniya se dil lage ; par kya Karen jo kaam na be-dil-lagi chale . Best would be to not get involved …  ,[-1.8664982   1.7749653   0.42981791],1,neutral
1755,neutral,Q ki Aap jaise reports REPOER Rahe hi nahi BJP PRAWAQTA ban gaye hai pichale 7 saal me dekhiye Aap MIDIYA walo n …  // t co / 4ayPEORsOL  ,[ 0.06290455  1.2479676  -1.3539784 ],1,neutral
28396,neutral, _ Yes .. I was a Momos lover .. Darjeeling me jaake Momos khaaya itna bura haal hua ab Delhi ka bhi nahi khaa …  // t . co / 5m0Wl0sxEt  ,[ 0.19826174  1.1810919  -1.4169824 ],1,neutral
27800,positive,I love to read and watch interviews :star-struck::star-struck::fire: Thats how you do good research on your favs :red_heart:  // t . co / LJrUlombRv  ,[-2.1697264  0.3079976  2.4802907],2,positive
1110,positive,  Dher saari badhaiyan Wish you all the best aapke aage ki vichardhara ko fir ek baa …  // t . co / h8feUrHGAJ  ,[-1.9522173  -0.23728804  2.778806  ],2,positive
42664,negative,  lagta hain bhakto ne bhi like thok diya beechare low IQ bhakts  ,[ 0.879144    0.21980184 -1.1216123 ],0,positive
29915,neutral,  So here is what  _ Surya thinks Is this is what  or  meant with Sabka Sath Sabka Vikas …  ,[-2.3202143   2.3831155   0.25683716],1,neutral
21370,negative,   Jo angrejo ki bibio ke kapde dhoye use chutiye log deshbhakt nehru bolte hain ky …  // t . co / yxvtbb7d3s  ,[ 2.6722436 -1.4696102 -1.6486349],0,negative
4426,neutral, Sahi kiye kyuki tumhare jaise chamche BJP ke favour me bolte hai Din raat hindu muslim ke show chala …  // t co / Vc53QDjmyB  ,[ 0.00343736  1.0498462  -1.1946682 ],1,neutral
15418,negative,  _ INC  Maa k lodey 6283347818 no . Haiga mera . Phone kr lvi . Fudu saala bkwaas maari ja rea . Loda  ,[ 2.7420502 -1.2514924 -1.7270434],0,negative
21596,negative,   _ 07 _ is maa ke love day k mazaar banegi kutte mutenge  ,[ 1.0786694  -0.10416468 -1.164054  ],0,negative
18836,positive, Allah ne apka birthday ramzan k paak mahine me ata farmaya hai Allah apko apni panah me rakhe or Al …  // t co / J8QCd683Lj  ,[-2.5434785  0.7730752  2.3281412],2,positive
28033,negative,Arvind kejriwal wo hai jo baccho ki jhuti kasam khaye Kursi ke liye baccho ko bhi nahi baksa rajniti ki AK wo ha …  // t co / xRxfErt66j  ,[ 2.2575572  -0.83016783 -1.5724497 ],0,negative
27585,neutral, Lakin aaj is isthiti main wo khud besahara ho gaye hain Aapse request hain Is player and trainer ki …  // t co / V3Gurvm8gZ  ,[ 0.12848456  0.58352536 -1.0802022 ],1,positive
28538,negative,  Man don't these ppl have any shame ? Begherat afghani bc visas aur jobs k liye inhi p …  // t co / PZKultvM0E  ,[ 2.3514183 -0.7661529 -1.912405 ],0,negative
17021,neutral, Ye kon sa song h :thinking_face:...... Btw yhi bta ri k relatble lgne lgta :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:  ,[-1.9547741  1.9653299  0.7067923],1,positive
4335,neutral,  I ’ m a practicing EyeMD-prescribe every dry eye drop on the market because no one works well-attended the AAO Ann mtg when …  ,[-1.9908364   2.3040035   0.20324948],1,neutral
33492,neutral, 1. Jagte raho ( Raj Kapoor ) 2. Jane bhi do yaron 3. Matrix 4. Akira ( manga ) 5. Mard ko dard nahi hot …  // t . co / sJgMJ7rjXp  ,[-0.9739141   1.6689826  -0.65290034],1,neutral
32378,neutral,  Friend - Yar Tu To Bhul Hi Gya Me - :backhand_index_pointing_down: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: # SaturdayMotivation # MEMES :squinting_face_with_tongue:  // t . co / IPv0VPp4v5  ,[-2.14878     2.633911   -0.08553923],1,positive
26784,neutral,   Private window naam ki koi cheej hoti hai ab subko pata chal gaya ki onlin …  // t co / 8xAufrdyGA  ,[-1.2546346  2.1106808 -0.7775972],1,neutral
27351,positive, bundel of thanks Sir :clapping_hands::red_heart::red_heart: Allah Pak apko salam rakhein * Ameen *  ,[-2.1776586   0.27617055  2.5500906 ],2,positive
24413,positive,  Aapke shubh chintakk lalit jaiswal ke taraf se aapko aapki jeet ki hardik subhkamnaye  ,[-1.7428482  -0.30903128  2.6814516 ],2,positive
16170,positive,  I absolutely had no lag or stutter on my Exynos Note 9. Everything runs really great .  ,[-1.9421682   0.88857895  1.4845741 ],2,positive
15607,neutral,# AajtakNo1 Cg se 11me se 9 bjp sansad jite lekin 1 ko bhi cabinet me jagah nhi mili . Pichhle cabinet me bhi koi mantri nhi tha ...  ,[-0.6648794  1.4226464 -0.7067513],1,neutral
26383,positive,   good morning leader :sparkling_heart:  // t . co / dChLVrS9W0  ,[-2.3941545  1.2294198  1.4780073],2,positive
28230,negative, Abe o zyada mat bak .... Kya papu new guinea pehle continuously WC jeeti hy kya  ,[ 0.80410427 -0.08734079 -0.67659426],0,negative
3072,neutral,* After sex * She Kisiko Batana mat . Me Koi Mujhpar Yakeen karega bhi nahi . :face_without_mouth: # sedlife # MEMES # memesdaily  ,[-2.1724954   2.5438519   0.03873508],1,neutral
13365,positive, Wahaa bhi Achha acting tha . Check out his movie Good Time  ,[-2.2402735   0.30078992  2.5085263 ],2,positive
18449,negative, Sach to ye hai ki Hindu hi shikar hote aaye Hain ab tk ... Per ab nhi hone denge jitni awaaz buland Kar …  // t . co / 1MDGa5ElOx  ,[ 1.022727   -0.37940955 -0.89246523],0,negative
35228,neutral,  _ sharma  # govt to 5sal to sirf # jumla diya hum e ... Ye # bjp # sarkar # jumle K siwa aur k …  // t . co / 1gLTD5bl6a  ,[-1.0288213   2.1530125  -0.92176753],1,neutral
11270,neutral, _ don Ye meme rohit nahi dekh payega kyunki bo abhi soo raha hai . ipl jeetne ke bad . Wc ke practice game me jab …  // t . co / DO0JQxA9QP  ,[-1.3580749  2.2053025 -0.8766594],1,neutral
7801,neutral, SuNi SuNai Py AMaL Kr LiJiya MaLooM ho Jy Ga G Chitta Jora paya Aray kahi Aap Wo WaLa SuFaid to Nahi …  // t . co / CDNi0BrXXd  ,[ 0.21348567  0.92221737 -0.97598284],1,neutral
11567,neutral, _ INC  _  _ 28     …  // t co / 8pmVM8yIwD  ,[-1.3235456   2.1440122  -0.75836384],1,neutral
38683,negative, _ Zunaid1  Ye suvr k beej h mulle modi se hi fat ti h inki to abki bar Pakistan bhej dega mullo ko  ,[ 2.4376473  -1.6749862  -0.97479194],0,negative
7765,neutral,This # Cosmetology job might be a great fit for you . Click the link in our bio to see it and more . Prestige Beauty A …  // t . co / QwgdRooHNi  ,[-2.2331471   2.441277    0.10237934],1,neutral
13951,negative, Ab next election me gandhi ko kosker bjp jeetegi RSS ka agenda hi hy gandhi ko necha dekhane ka  ,[ 0.8785488   0.42820755 -1.2059534 ],0,negative
21638,neutral,  “ Aap feminist ho sakti ho tou ham kya racist nahi ho saktey ” - my genius relatives yesterday when I told them that their j …  ,[-1.2580543  1.8880882 -0.5976796],1,neutral
13853,neutral, jo jo media wale BJP ki bhakti karrahehe un sub tv pe congress ki prabaktaon ko bhejna band kardijiye …  // t . co / KT9aG6jRC5  ,[-0.20724735  1.0526701  -1.05109   ],1,negative
31860,neutral,  I mean like main yeh point out bhi nahi karta bad times almost sabke life main aati hai …  // t . co / xvtrU1UmFa  ,[-1.8997213   1.9167452   0.10022315],1,neutral
678,positive, Whole lota love led zep . Gets me going every time  ,[-2.0767767  0.5626803  2.0563772],2,positive
33346,positive,happy birthday modi sir u made our country our soldiers to smile # surgicalstrikes # ayushman _ bharat _ yojana …  // t . co / 2jlflCliBb  ,[-2.2639685   0.32622078  2.6247425 ],2,positive
32907,positive,   Well Done Anchor Anjana Om Kashyap .... We all are proud of you . Owasi Ji So …  // t . co / mFzzh6htpK  ,[-1.9972678  -0.10065825  2.7027333 ],2,positive
15134,neutral,Naa idhar di gal ... na udhar di gal !  karange seedhe # DilDiGal ! Ithe link vich video dekho …  // t . co / 5MCtNnAUZM  ,[-2.6460495  2.0264144  0.8899896],1,neutral
6241,neutral,   Inse koi bhi ummid nhi ki ja sakti ye sarkar rozgaar dene ke mood me …  // t . co / RdvRkP2zr4  ,[-0.4012718   1.1881045  -0.79204625],1,negative
44167,negative, Chutiye tu to cute boliyo Hi mt Beizzati mt kr word ki :face_with_rolling_eyes:  ,[ 2.3647604 -1.0679961 -1.495507 ],0,negative
42549,negative,   Sidhu ji Suna tha sardar baat k pakke hote hai kya hua AAP saradar nahi ya baat ke pakke nahi  // t . co …  ,[ 0.78051317  0.00130322 -0.9856389 ],0,negative
37562,neutral, Khaled Mahmud ki bowling nai humein ek match harwa diya tha if you remember :rolling_on_the_floor_laughing:  ,[ 0.18664798  0.69897366 -1.1824815 ],1,negative
25475,neutral,     _ sharma  _ sharma Ji mai aap ko ek im …  // t . co / xaDltdg48w  ,[-2.2422438   2.0774953   0.42630032],1,neutral
41201,neutral,Dear  Apne Hamare A / c Bal Me Se 0 008 paise Kam kiya plz Wo Daldo Or Call Bhi Nahi Lagti Hai …  // t co / rvXBKzSmPh  ,[ 0.15834837  0.9551727  -1.1333826 ],1,neutral
22522,negative,Sala ye log ke paas ek kohinoor kam tha jo 7 aur le gaye :loudly_crying_face:  // t . co / 9Xl4VR0QiV  ,[ 1.9066503 -0.3250086 -2.0028522],0,negative
24507,positive, Yeah it looks like they work in a kitchen at a diner hotel or something too . But all of you are so cute …  // t . co / UxPibhQoSQ  ,[-2.2497764  0.6780161  2.399745 ],2,positive
15983,neutral, Modiji apko Sadar parnam . Hamara loksabha Chetar Rajsamand . Raj me atta . vill Jakhera . Tal Degana . Dist …  // t . co / Q1Iajr0ZTp  ,[-2.101125    1.7654979   0.55884343],1,neutral
12218,neutral,  Kamine bohot maar khayega tu . Khana nahi khatam hua tha it's just jab Tak hum free hote …  // t . co / VbHw9Z0YLr  ,[ 0.06379825  0.7841856  -1.2163095 ],1,neutral
662,negative, _ pathan _ 14  Ikk toh sarkar job ni de rhi or upper se apne india ke log kaam karna nahi chahat …  // t . co / zfkm4obLd6  ,[ 0.6191072   0.20932291 -1.0052251 ],0,neutral
39617,neutral,Gangapuram Kishan Reddi ji You have shown Your metal with Modiji Yogiji bound to harvest support from All Sanatan B …  // t co / zVpKf5IMeM  ,[-2.0368354   2.153125    0.15428291],1,neutral
14503,neutral,Mamta ... Sun ... Jai Shree Ram .... Bola aur tuje tweet bhi kiya ... Meri chamdi ukhad lo ... Okay .. Jai Shree Ram .... a …  // t . co / FEAq3M7Lu0  ,[-1.3614628  1.5813102 -0.1760061],1,negative
39529,positive,  Sach to yh hai ki Desh drohita hamare mul mai nahi ! Hamare khoon mai nahi ! Kuch b …  // t . co / ifNcTRcW5B  ,[-0.8200131   0.3376951   0.40664756],2,negative
44895,negative,MP or RJ mein aapki sarkar hai ... Aap kitna de rahe hai . Government madat kar sakti hai pal nahi sakti ... Kisan bhi …  // t . co / yCS57oW9IQ  ,[ 0.16512981 -0.08658736 -0.32194752],0,positive
16231,neutral,         …  // t . co / 65bX7JOzsY  ,[-0.6625626  1.3978395 -0.8019367],1,neutral
36815,negative,      _ 58  tu bhadwa muslim nahi hai . and yes modi is a murderer .  ,[ 2.338414  -1.2691022 -1.3331089],0,negative
27432,negative,Ye saale chutiye fir se ran  khol liye idhr kal itna chutiyapa hne ke bad bhi akal nhi ayi Quote krke rep …  // t co / 0UQUrgQbJi  ,[ 2.678397  -1.5171278 -1.5307941],0,negative
252,positive,Oh haha the soldier is reading American Gods hardy har har thanks for reminding everyone of your OTHER clusterfuck  ,[-1.9806526   0.47748628  1.7193682 ],2,negative
8799,positive, Budday ! So good to see you my dude ! # ComboBreaker2019 # MK11  // t co / TV9q6E1Dbz  ,[-2.5598023  1.1941401  2.0245378],2,positive
8448,positive,Miss . Anjali Shah ko Dher Sari Subhkamnaye Uttrakhand ki Pehli Mahila Shayak Train Lokopilot Chunn ke Liye . Ap Bhed …  // t . co / wtpNWW6kay  ,[-2.005366    0.02229867  2.6249049 ],2,positive
27325,positive,  My respect for you increased with this tweet Anand ! Shat shat Naman aapko !  ,[-2.2442753   0.42465362  2.1237671 ],2,positive
13612,positive, Dola banerjee happy birthday Mamada banerjee jay shree ram ) Khali Gujarat nahi balki pure desh se !  ,[-1.4667548   0.59490997  1.1434882 ],2,positive
4384,neutral,  _ la _ la  My heartfelt condolences :folded_hands_medium-light_skin_tone:  ,[-2.3404582  1.462164   1.1747253],1,negative
43512,negative,Gujarat ke bhajpa vidhayak ne Pani nahi Milne ki shikayat karne par vidhayak ne mahila ko saryam lat juta se mara m …  // t . co / 3eaj7mvXKv  ,[ 0.89813054  0.20816515 -1.2960633 ],0,negative
14023,neutral, Aap log bs yahi karo ..... are aaplog jaise neta ne bjp ko vote uske jholi me daala hai ...... qki Congress …  // t . co / Dqz3sPsvGk  ,[ 0.5896259  0.6697764 -1.4259018],1,negative
26674,neutral,     Kyonki aise angle to media bjp me khoj nhi …  // t co / NEOeV91oEp  ,[-0.09198211  1.24083    -1.2075292 ],1,negative
14664,negative,  Itna social media news media se fake agenda uske khilaaf chalakar uske ki state me haraya bjp se …  // t co / g2nZXCmuJY  ,[ 1.3576713  0.2866371 -1.8981199],0,negative
44431,neutral, Notbandi me feku bhakt Media ne sahi reporting nhi kisurgical strike se kya fayda huva ?? kyu ki su …  // t . co / ZOp5Yz4Z6I  ,[ 0.34372693  1.0271109  -1.4760325 ],1,negative
24450,positive,Hamare manniye Pradhan mantri Shree narendra modi ji ko bhavya jeet ki hardik subhkamnaye :folded_hands::folded_hands::folded_hands: jai Shree ram :folded_hands::folded_hands::folded_hands:  // t co / lDwkQD2hV7  ,[-2.0967996  -0.03757403  2.7765617 ],2,positive
489,neutral, The scene where sahil proposed to vedika ... That Dialogue was magical indeed coz I haven't heard that …  // t . co / 6jP3eglA5d  ,[-2.635593   1.7333604  1.309903 ],1,positive
36905,negative, haram khor log ulta chor kotowal ko dantey !! Mulk torney ki bat kerney waley ko or phulon ke har pe …  // t co / QWTzdIUfJs  ,[ 2.737452  -1.3481833 -1.7196734],0,negative
40342,neutral,  _  This is test ! It makes us more stronger to work more gud ! Jaise school ma …  // t co / 56oJraMszg  ,[-1.9629273   1.994404    0.11361929],1,positive
18801,positive, _ h _ e __ Master Done bro aaj he krega :smiling_face_with_heart-eyes: salute to you  ,[-2.232171    0.18398495  2.670506  ],2,positive
35327,neutral, Ye jitni bhi baate aapne likhi hain .. Chunav me Ek ka bhi jikr kisi party ne majbooti se nhi kiya .. Ye hama …  // t . co / eL7ji6BK4f  ,[-0.80390227  1.4546772  -0.71300584],1,neutral
28682,negative,   sabanaqvi   Ye Dalal hai Saale . Difference dekho dono ne …  // t . co / 9T5rMSI4mR  ,[ 1.6689517  -0.11755275 -1.7455895 ],0,negative
41474,neutral, Bhai total time kitna LGA because it needs patience  ,[-1.985063    2.1655061   0.09449197],1,positive
18241,negative, Abe teri politices iss nafeat per hi chal rahi hai . Tujhe apne vote bank is chinta hai kanhi modi usme sendh na laga de . :sad_but_relieved_face:  ,[ 2.5615404 -1.3366157 -1.6179389],0,negative
21708,positive,Best announcement :flexed_biceps: Ab hoyga NYAY Ab Ayga Shanti :winking_face_with_tongue: # CabinetAnnouncement2019  // t . co / t020yCAZqA  ,[-2.6607816  1.2641926  1.9225861],2,positive
29860,positive,   _ aeries  Aww ! That's really cool ! Thanks buddy !  ,[-2.2398596   0.34923533  2.6589832 ],2,positive
11349,neutral, _ di _ kuri Ye toys apka hn kyn ka ap JuTtT hn XD  ,[-1.0056407  2.2256262 -0.8736116],1,neutral
11931,positive, # malvika ji bahut din aap dikhe . very nice shanndar tajgee . good afternoon  // t . co / gicZ8f8s7n  ,[-2.1144168  -0.03357667  2.7198184 ],2,positive
20952,positive, Perfect sir Ek sacha insaan hi ese bol sakta hai I am from Odisha Main apka ek bahat bada fan hoon  ,[-2.0599747  0.8325689  1.6962463],2,positive
21378,positive, Ye Public hai Sab jaanti hai . You people worked so hard to frame him ran you agenda for more than 15 y …  // t . co / HbaiZHHk38  ,[-1.9808006  0.6678376  1.5186508],2,neutral
26251,positive,  superb acting  your performance 5 / 5 ... Movie Chala bagundhi # huhu .....  ,[-2.221936    0.33286983  2.3755515 ],2,positive
43875,neutral,  Eska bada ahsaan hai hum par Ye humse bada Modi bhakt lagta hai 300 paar to esne hi k …  // t . co / XpHtt3qFxG  ,[-0.3815783   0.78139836 -0.33644113],1,negative
14785,neutral, upsssc me exam delay aur cancel ho rahe hai es per debate kyo nahi . Koi hai jabab lena bala . Age …  // t . co / A7sZG5WPbR  ,[-0.31804687  1.6359471  -1.3113805 ],1,neutral
32853,negative, Enn ko shoot ker dena chahiye . Ye kabhi humare nahi ho sakte . Army ko chahiye maar de enn ko .  ,[ 2.0260253  -0.82496107 -1.677782  ],0,negative
12918,positive,My entire TL blessed with LOVE and HAWAS courtesy  and  . Thank you guys . :grinning_squinting_face::face_with_tears_of_joy::rolling_on_the_floor_laughing: Please keep up the good work .  ,[-1.9280885  -0.26187775  2.7504861 ],2,positive
39823,positive, Thanks You are best PM Appko mera pronam  ,[-2.235035    0.07381818  2.7692716 ],2,positive
20051,positive,  Thank you HH Sheikh  for your invaluable friendship and good wishes Looking forward to further enhance w …  ,[-1.8665628  -0.23297344  2.698085  ],2,positive
149,neutral,  _ salsu Not happy with appointments so far all I see is Men getting appointed . What about women ? Women ain ’ t good as SSGs ? I ’ m watch …  ,[-1.8469244   2.3748462  -0.32662064],1,negative
5644,positive,Stop listening to others and do what makes YOU happy . No one has the right to make your decisions for you but YOU . PERIOD .  ,[-1.3920038   0.75678045  0.92006725],2,neutral
20763,positive,    _ SA   _ atm  Good luck my brother on your n …  // t . co / LaIkjPQURg  ,[-2.447407   0.8677709  2.0638974],2,positive
40139,neutral,   ! Na bhai na ! Bilkul nahi Siddhuji congress me hi aacha prachar Kate hai  ,[-1.778554    2.08276    -0.07900543],1,neutral
28416,negative, _ Magsi Agar teri ammi ke bachha bhi hoga tu uska blame bhi india pe dalega bc har cheez mein india blame k …  // t . co / 9oDlYc6DAV  ,[ 2.4189997 -1.1329446 -1.5721352],0,negative
797,neutral, sir mere a / c se 22/04/2019 ko Rs1180 /= deduct ho gaya hai kekin branch office kahta ki mai nahi janta ki k …  // t . co / DVr9Ys83Qs  ,[-1.1392624  2.182081  -0.8941265],1,neutral
37214,neutral, Hindi ka virodh nahi karte ... Hindi imposition ka virodh karte hein ... Waise Karnataka me Hindi schools m …  // t . co / BpBXsuQNwc  ,[-0.6943167   1.5449771  -0.76628166],1,neutral
21509,positive, Jiyada gyaan mat bato please AK  is great going  ,[-2.2726984  1.2661587  1.3195502],2,positive
40840,positive,   Dimag ha ha ha ha ha ha ha :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:  ,[-1.128341   0.3959569  1.3113332],2,negative
3292,positive,Happy New Month beloved of Yahweh Mercy is still settling our case ... Thank you Mrs Seun Ogunfile ... all the way fro …  // t . co / VX0qq9gF9M  ,[-1.9078524  -0.05501879  2.635242  ],2,positive
17965,negative,   Ye kale badbudar hindu ne tumhe 1971 me pel pel ke adha kar diya :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Ab t …  // t . co / iZ12qF5DJ5  ,[ 2.536848  -1.3280421 -1.421193 ],0,negative
8519,neutral,  _ sibling  _ Khalid _ Ali Me ne a c harkaty kbhi nhi ki :face_with_tears_of_joy:  ,[-0.51935333  1.8340901  -1.3755225 ],1,neutral
14776,negative,  Mamata suno Mulayam mat bano verna yeh naam kisi party ya sirf hindu ka nahi yeh us …  // t . co / 6DQimTVkku  ,[ 1.0082352   0.13930027 -1.397566  ],0,negative
4258,neutral, Chaliye shukr hai Is duniya me koi to aisa shaqs hai jo zer zabar pesh ko use karta hai . Warna sabne urdu …  // t . co / vnNpl6nVs4  ,[-0.6253117  1.5491762 -0.879649 ],1,positive
10576,negative,  Ab agar Kisi ki cardiac arrest se death bhi ho jaaye toh yehi bolenge yeh chutiye ki welc …  // t . co / iA1ur6OUjS  ,[ 2.5917845 -1.3217841 -1.5777693],0,negative
39792,negative,Ye mariam ka pithu hai or larkian isey apna crush banai baithi hein idiot harami  // t . co / eTiF4mSV1t  ,[ 2.2869961  -0.59351146 -1.8292439 ],0,negative
34272,neutral, Yasir shami aik mehnati larka he meri nazar mein  ki best video Indian Fauji wali he .  ,[-0.4541607  1.2437266 -0.5247938],1,positive
29311,positive,   Bhut aacha song h :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: i loved it  ,[-1.9690344 -0.0887787  2.7529032],2,neutral
30492,negative, judges or Media ka ahtesab kab or kon kare ga kia hamesha politicians hi qurbani ka bakra banen gai .  ,[ 0.76752853  0.45739442 -1.5045724 ],0,neutral
28370,neutral,  22 crore ma se best 15 gye ho tum or 1% bhi confidence nam ki cheez nazar nhe ai amir or fakhar k elawa ksi ma thori si effor …  ,[-0.34200788  0.5481219  -0.24111699],1,negative
